id,edad,escuela,genero,grado,loID,problema,respuesta,respuestaJ,tiempo,tipo,userID
-LaQqqRIBge-cZVu2Alp,6,Hartford International School,0,1,1,3+10=?,13,13,3.5261631011962886,1,-LaQqj1uxmS0Rk1vgLIk
-LaQqqaaaINRxQP7zRW6,6,Hartford International School,1,1,3,13+10=?,23,23,2.1272029876708984,1,-LaQqW-6Yo_B49Vxrv-1
-LaQqqaoYTrJN0aJFvRF,6,Hartford International School,0,1,0,3+1=?,4,4,13.15285873413086,1,-LaQqXfSrE6SyFckwWKG
-LaQqqurCGa5WemiDcju,6,Hartford International School,1,1,3,22+10=?,32,38,1.2998104095458984,1,-LaQqW-6Yo_B49Vxrv-1
-LaQqrFSSU7gXfER8L9A,6,Hartford International School,1,1,3,17+10=?,27,22,1.3844680786132812,1,-LaQqW-6Yo_B49Vxrv-1
-LaQqrVSZpbw3_oa9B5r,6,Hartford International School,0,1,1,5+10=?,15,15,4.361845016479491,1,-LaQqj1uxmS0Rk1vgLIk
-LaQqr_4NMBcLiroQlrJ,6,Hartford International School,1,1,3,33+10=?,43,43,1.316814422607422,1,-LaQqW-6Yo_B49Vxrv-1
-LaQqrnLjF58jULI89Ap,7,Hartford International School,1,2,4,46+37=?,83,67,34.24669647216797,1,-LaQlJ3jccHIDOP1LT5-
-LaQqruTR-hpYHVuE6js,6,Hartford International School,0,1,1,0+10=?,10,10,6.237586975097656,1,-LaQqSGYsQu-VSxEogHr
-LaQqs9VOk6_zJ8-bHRp,6,Hartford International School,1,1,3,40+10=?,50,-,2.397716522216797,1,-LaQqW-6Yo_B49Vxrv-1
-LaQqsPV8711EjGPbwWy,6,Hartford International School,1,1,0,1+3=?,4,4,8.228265762329103,1,-LaQqpvxNTmTDPDj7lTu
-LaQqsX9o-YjxP5gNxpX,6,Hartford International School,0,1,1,7+10=?,17,17,12.219011306762695,1,-LaQqX3h8CzWJ2oJ5GV3
-LaQqsZ5p01wopbag5nV,6,Hartford International School,0,1,1,7+10=?,17,17,4.3288612365722665,1,-LaQqj1uxmS0Rk1vgLIk
-LaQqs_bZGqlCnyn5mw5,6,Hartford International School,0,1,0,4+3=?,7,7,9.275346755981444,1,-LaQqi_oqWubCSa19bcK
-LaQqskuIv3Lu1ymkuFJ,6,Hartford International School,1,1,0,4+2=?,6,6,13.313801765441895,1,-LaQqlUKISIAm1y110Tb
-LaQqssdS305vl7OmatT,6,Hartford International School,0,1,2,2+12=?,14,14,3.980300903320313,1,-LaQqSGYsQu-VSxEogHr
-LaQqt-swm-rayMQyBz0,6,Hartford International School,0,1,0,6+4=?,10,10,9.861196517944336,1,-LaQqXfSrE6SyFckwWKG
-LaQqtFjL_HGJb93D7fc,6,Hartford International School,1,1,4,17+25=?,42,50,4.491718292236328,1,-LaQqW-6Yo_B49Vxrv-1
-LaQqtSnyF4TrdtrcuNS,6,Hartford International School,0,1,1,0+10=?,10,10,3.692951202392578,1,-LaQqj1uxmS0Rk1vgLIk
-LaQqti4NfQc6lx9cJWO,6,Hartford International School,1,1,0,4+2=?,6,5,29.04593849182129,1,-LaQqePa7xPeXBUv4lMv
-LaQqu8qSIH-vs2nWFZd,6,Hartford International School,0,1,1,0+10=?,10,10,6.635063171386719,1,-LaQqX3h8CzWJ2oJ5GV3
-LaQquDd0d4Ptf8L-9yB,6,Hartford International School,0,1,2,2+12=?,14,14,3.125286102294922,1,-LaQqj1uxmS0Rk1vgLIk
-LaQquhS-Xu2jJ_Ixxtb,6,Hartford International School,0,1,0,1+3=?,4,4,5.221725463867188,1,-LaQqtHVA74cbs-x9NAL
-LaQqvK7GiuYGSpdoQkC,6,Hartford International School,0,1,0,3+1=?,4,4,11.230953216552734,1,-LaQqi_oqWubCSa19bcK
-LaQqvg7BP4256LkXY1F,6,Hartford International School,0,1,2,6+11=?,17,17,5.983386993408202,1,-LaQqj1uxmS0Rk1vgLIk
-LaQqvtbOfTbPCjlM3Cc,6,Hartford International School,0,1,2,2+12=?,14,14,7.154151916503906,1,-LaQqX3h8CzWJ2oJ5GV3
-LaQqw29X6ssnfA_Or3Z,6,Hartford International School,1,1,0,4+3=?,7,6,9.54216480255127,1,-LaQqePa7xPeXBUv4lMv
-LaQqw5Xz2UaiSvK5k8O,6,Hartford International School,0,1,0,4+2=?,6,6,5.701515197753906,1,-LaQqtHVA74cbs-x9NAL
-LaQqwi6IeBgUKZaSVGg,6,Hartford International School,0,1,0,1+3=?,4,3,10.993144035339355,1,-LaQqtp2TbNVPwOGbV99
-LaQqwnk6qP1ohWxJ5BR,7,Hartford International School,1,2,4,61+39=?,100,80,20.50594711303711,1,-LaQlJ3jccHIDOP1LT5-
-LaQqws8Qp_dvfROwpfd,6,Hartford International School,1,1,0,4+2=?,6,6,18.28484535217285,1,-LaQqpvxNTmTDPDj7lTu
-LaQqxF-tnRfSZlOS2v-,6,Hartford International School,1,1,0,4+3=?,7,7,18.368438720703125,1,-LaQqlUKISIAm1y110Tb
-LaQqxjHDu0w6krxMgQd,6,Hartford International School,0,1,0,4+3=?,7,7,6.702138900756836,1,-LaQqtHVA74cbs-x9NAL
-LaQqxuxn8Do01iOyjUi,6,Hartford International School,0,1,2,7+17=?,24,24,9.140880584716797,1,-LaQqj1uxmS0Rk1vgLIk
-LaQqy5YzL-0aH1e1JNI,6,Hartford International School,0,1,0,4+2=?,6,5,5.669375419616699,1,-LaQqtp2TbNVPwOGbV99
-LaQqy_zwBJyLbnR_vJ2,6,Hartford International School,0,1,2,6+11=?,17,17,11.031696319580078,1,-LaQqX3h8CzWJ2oJ5GV3
-LaQqyhx2q11crswS6Jt,6,Hartford International School,1,1,0,3+1=?,4,3,10.930154800415039,1,-LaQqePa7xPeXBUv4lMv
-LaQqyoQezjoWoR8aeWO,6,Hartford International School,0,1,0,4+3=?,7,7,2.9355506896972656,1,-LaQqtp2TbNVPwOGbV99
-LaQqyrRot9PIwllvL9l,6,Hartford International School,1,1,0,3+1=?,4,4,6.623626708984375,1,-LaQqlUKISIAm1y110Tb
-LaQqzA37Y_z-mZ8DxHL,6,Hartford International School,0,1,0,3+1=?,4,5,1.450042724609375,1,-LaQqtp2TbNVPwOGbV99
-LaQqzNCkDTBwUwPvApQ,6,Hartford International School,1,1,0,4+3=?,7,7,10.260746002197266,1,-LaQqpvxNTmTDPDj7lTu
-LaQqzRIp96BXhsud8Oo,6,Hartford International School,0,1,2,6+11=?,17,17,26.85590362548828,1,-LaQqSGYsQu-VSxEogHr
-LaQqzdZGg6m2gVUhRWT,6,Hartford International School,0,1,0,6+4=?,10,10,1.951520919799805,1,-LaQqtp2TbNVPwOGbV99
-LaQr-353JXrrDsrZ_GM,6,Hartford International School,0,1,1,1+10=?,11,11,28.87895584106445,1,-LaQqXfSrE6SyFckwWKG
-LaQr-6F4-DNne3p1Pij,6,Hartford International School,0,1,1,1+10=?,11,11,1.9008636474609373,1,-LaQqtp2TbNVPwOGbV99
-LaQr-6rAwtCJzKFz294,6,Hartford International School,0,1,0,3+1=?,4,4,9.769695281982422,1,-LaQqtHVA74cbs-x9NAL
-LaQr-AclqxvI3UD7PgB,6,Hartford International School,0,1,2,8+21=?,29,34,9.258299827575684,1,-LaQqj1uxmS0Rk1vgLIk
-LaQr-AglJDAJUvmQAZ4,6,Hartford International School,1,1,0,6+4=?,10,-,5.9991455078125,1,-LaQqePa7xPeXBUv4lMv
-LaQr-FcFf8QQDdNxHnc,6,Hartford International School,0,1,0,6+4=?,10,8,83.8652572631836,1,-LaQqTr3uVw6pLQ8KLVa
-LaQr-UTTyRmxSpgJY1p,6,Hartford International School,0,1,1,3+10=?,13,15,1.5512104034423828,1,-LaQqtp2TbNVPwOGbV99
-LaQr-wZGLwlFAKHbXwZ,6,Hartford International School,1,1,0,3+1=?,4,4,6.423942565917969,1,-LaQqpvxNTmTDPDj7lTu
-LaQr03XOUglD__gx1iL,6,Hartford International School,0,1,2,3+30=?,33,33,3.643474578857422,1,-LaQqj1uxmS0Rk1vgLIk
-LaQr06XfDb6qs-ixHNq,6,Hartford International School,1,1,4,25+25=?,50,60,32.15528106689453,1,-LaQqW-6Yo_B49Vxrv-1
-LaQr0TzG2R-AvX33ecY,6,Hartford International School,0,1,1,3+10=?,13,13,5.800498962402344,1,-LaQqXfSrE6SyFckwWKG
-LaQr0WlNlHJI36imDgB,6,Hartford International School,0,1,2,7+17=?,24,24,12.012840270996096,1,-LaQqX3h8CzWJ2oJ5GV3
-LaQr0ac_x1bDjQdaSOJ,6,Hartford International School,0,1,1,5+10=?,15,15,4.55244255065918,1,-LaQqtp2TbNVPwOGbV99
-LaQr18DMLeco76h_P3m,6,Hartford International School,0,1,3,13+10=?,23,23,4.3955345153808585,1,-LaQqj1uxmS0Rk1vgLIk
-LaQr1LzuVHKIdq2EQKD,6,Hartford International School,1,1,4,42+35=?,77,62,5.082451820373535,1,-LaQqW-6Yo_B49Vxrv-1
-LaQr1NPcIM_KTgVUyWi,6,Hartford International School,0,1,1,7+10=?,17,20,3.185565948486328,1,-LaQqtp2TbNVPwOGbV99
-LaQr1RCXHBh1cHaY-kY,6,Hartford International School,0,1,0,6+4=?,10,10,29.12912178039551,1,-LaQqi_oqWubCSa19bcK
-LaQr1eioAf0LlztGZQ_,6,Hartford International School,0,1,1,1+10=?,11,11,9.86020278930664,1,-LaQqTr3uVw6pLQ8KLVa
-LaQr1oLTllrK2RsoqlE,6,Hartford International School,0,1,2,7+17=?,24,24,13.82961654663086,1,-LaQqSGYsQu-VSxEogHr
-LaQr1pekeZlqN5NqQg-,6,Hartford International School,0,1,0,6+4=?,10,10,11.120611190795898,1,-LaQqtHVA74cbs-x9NAL
-LaQr1tVppC9Xqs_iF-M,6,Hartford International School,1,1,4,46+37=?,83,83,2.2118282318115234,1,-LaQqW-6Yo_B49Vxrv-1
-LaQr21s2BkTVu3MjgSU,6,Hartford International School,1,1,0,6+4=?,10,10,8.595729827880861,1,-LaQqpvxNTmTDPDj7lTu
-LaQr29fJCYzutE4NUy2,6,Hartford International School,0,1,1,0+10=?,10,12,3.2185287475585938,1,-LaQqtp2TbNVPwOGbV99
-LaQr2QRLBMlDum_1h_T,6,Hartford International School,0,1,1,1+10=?,11,11,4.043813705444337,1,-LaQqi_oqWubCSa19bcK
-LaQr2UxDACkWXZrwsQp,7,Hartford International School,0,1,0,4+3=?,7,8,62.36109161376953,1,-LaQq_SYXzuaRsJorASF
-LaQr2ahVWfQZMrTIehl,6,Hartford International School,0,1,3,22+10=?,32,32,5.98271369934082,1,-LaQqj1uxmS0Rk1vgLIk
-LaQr2m6vnhqviQYb_yl,6,Hartford International School,0,1,1,1+10=?,11,11,3.8680152893066406,1,-LaQqtHVA74cbs-x9NAL
-LaQr2xj4MXDYMiYac1g,6,Hartford International School,0,1,1,5+10=?,15,15,10.161087036132812,1,-LaQqXfSrE6SyFckwWKG
-LaQr3FozTu0vGsViG1w,6,Hartford International School,1,1,1,1+10=?,11,13,4.9881858825683585,1,-LaQqpvxNTmTDPDj7lTu
-LaQr3PpwqYKnwutWC44,6,Hartford International School,0,1,2,8+21=?,29,29,6.555084228515625,1,-LaQqSGYsQu-VSxEogHr
-LaQr3TZs3lqe6lxw5a3,6,Hartford International School,1,1,4,61+39=?,100,80,6.4675350189208975,1,-LaQqW-6Yo_B49Vxrv-1
-LaQr3TuI6jNc1kTLDdb,6,Hartford International School,0,1,1,7+10=?,17,20,2.12255859375,1,-LaQqXfSrE6SyFckwWKG
-LaQr3eLffU3jhIeC-ks,6,Hartford International School,0,1,1,3+10=?,13,13,3.600791931152344,1,-LaQqtHVA74cbs-x9NAL
-LaQr3ktS8z4fQkqlQB8,6,Hartford International School,0,1,3,17+10=?,27,27,4.746253967285156,1,-LaQqj1uxmS0Rk1vgLIk
-LaQr3pMpxUqDFmWM1-y,6,Hartford International School,0,1,1,0+10=?,10,8,1.437215805053711,1,-LaQqXfSrE6SyFckwWKG
-LaQr401z4gu0QTXj3rE,6,Hartford International School,1,1,0,6+4=?,10,10,25.18984413146973,1,-LaQqlUKISIAm1y110Tb
-LaQr45a1OsKBydqvvDX,6,Hartford International School,0,1,2,2+12=?,14,-,1.1032218933105469,1,-LaQqXfSrE6SyFckwWKG
-LaQr4L5VMR3j4R8D5x3,6,Hartford International School,1,1,1,3+10=?,13,15,4.436392784118652,1,-LaQqpvxNTmTDPDj7lTu
-LaQr4PhxXlpx9TnHWFv,6,Hartford International School,0,1,2,6+11=?,17,20,1.286663055419922,1,-LaQqXfSrE6SyFckwWKG
-LaQr4XqH63XafEGSrNn,6,Hartford International School,0,1,1,5+10=?,15,15,3.6179275512695312,1,-LaQqtHVA74cbs-x9NAL
-LaQr4bvCCi-_JPgOsHh,6,Hartford International School,0,1,1,3+10=?,13,13,8.991352081298828,1,-LaQqi_oqWubCSa19bcK
-LaQr4fR9DpqcfXHRbt-,6,Hartford International School,1,1,1,1+10=?,11,11,22.512393951416016,1,-LaQqePa7xPeXBUv4lMv
-LaQr4xgymASWvK8l3LD,6,Hartford International School,0,1,2,7+17=?,24,24,2.2394371032714844,1,-LaQqXfSrE6SyFckwWKG
-LaQr528jWMn8_27r_C-,6,Hartford International School,0,1,3,33+10=?,43,43,5.264549255371094,1,-LaQqj1uxmS0Rk1vgLIk
-LaQr53oU9zjszxKAmGX,6,Hartford International School,0,1,2,2+12=?,14,14,11.906150817871096,1,-LaQqtp2TbNVPwOGbV99
-LaQr59dgWuahZ_InQpa,6,Hartford International School,0,1,2,3+30=?,33,33,7.1575660705566415,1,-LaQqSGYsQu-VSxEogHr
-LaQr5C_rAtTc5ZNFZSq,6,Hartford International School,0,1,1,7+10=?,17,17,2.734283447265625,1,-LaQqtHVA74cbs-x9NAL
-LaQr5STfxighQRXUnu1,6,Hartford International School,0,1,1,5+10=?,15,15,3.4261932373046875,1,-LaQqi_oqWubCSa19bcK
-LaQr5TvMy_1qRgi6zB_,6,Hartford International School,1,1,1,1+10=?,11,11,6.00621223449707,1,-LaQqlUKISIAm1y110Tb
-LaQr62tTotXU7UpLQ7W,6,Hartford International School,0,1,3,40+10=?,50,50,4.1444129943847665,1,-LaQqj1uxmS0Rk1vgLIk
-LaQr6B8Nopx1bcC6S5R,6,Hartford International School,0,1,1,0+10=?,10,10,4.001434326171875,1,-LaQqtHVA74cbs-x9NAL
-LaQr6MLZg8j-a14czQ-,6,Hartford International School,0,1,2,6+11=?,17,-,5.285820007324219,1,-LaQqtp2TbNVPwOGbV99
-LaQr6bHtA6UDiE8SzxD,6,Hartford International School,1,1,1,5+10=?,15,-,9.292763710021973,1,-LaQqpvxNTmTDPDj7lTu
-LaQr6c0-jIdmDj6AQuX,6,Hartford International School,0,1,1,3+10=?,13,13,20.30553436279297,1,-LaQqTr3uVw6pLQ8KLVa
-LaQr6dJWGwmvoa0e-D8,6,Hartford International School,1,1,1,3+10=?,13,15,8.054477691650389,1,-LaQqePa7xPeXBUv4lMv
-LaQr6xOh76OpqkbKrhd,6,Hartford International School,0,1,2,7+17=?,24,24,2.434722900390625,1,-LaQqtp2TbNVPwOGbV99
-LaQr77qAb4VsI-Fm13S,6,Hartford International School,0,1,2,8+21=?,29,29,27.077510833740234,1,-LaQqX3h8CzWJ2oJ5GV3
-LaQr7S9JnQ3dqBVUBOV,6,Hartford International School,0,1,2,2+12=?,14,14,5.179035663604736,1,-LaQqtHVA74cbs-x9NAL
-LaQr7xzjx6xxUF6ref7,6,Hartford International School,0,1,2,8+21=?,29,34,4.132591247558594,1,-LaQqtp2TbNVPwOGbV99
-LaQr7yCbDzgKN201Td_,6,Hartford International School,1,1,1,3+10=?,13,15,10.194149017333984,1,-LaQqlUKISIAm1y110Tb
-LaQr8ZLdQ4tQv0tkj20,7,Hartford International School,0,1,0,3+1=?,4,4,24.85486030578613,1,-LaQq_SYXzuaRsJorASF
-LaQr8dDlTEuCGt9sPvX,6,Hartford International School,0,1,2,3+30=?,33,33,6.167778015136719,1,-LaQqX3h8CzWJ2oJ5GV3
-LaQr8yTCjdkXpmv931h,6,Hartford International School,1,1,1,7+10=?,17,17,9.67613410949707,1,-LaQqpvxNTmTDPDj7lTu
-LaQr9JflG1vHUp8aQ5T,6,Hartford International School,0,1,2,3+30=?,33,33,5.5528435707092285,1,-LaQqtp2TbNVPwOGbV99
-LaQr9MzrAbfp-44qr_-,6,Hartford International School,0,1,1,5+10=?,15,-,11.264274597167967,1,-LaQqTr3uVw6pLQ8KLVa
-LaQr9pTtEer2b7OT9g3,6,Hartford International School,0,1,2,8+21=?,29,34,19.95484161376953,1,-LaQqXfSrE6SyFckwWKG
-LaQrAAQwirfg5TF2aGA,6,Hartford International School,0,1,2,3+30=?,33,-,1.4035491943359375,1,-LaQqXfSrE6SyFckwWKG
-LaQrAICIXujdDZ4v6Sb,6,Hartford International School,0,1,4,17+25=?,42,42,17.364280700683597,1,-LaQqj1uxmS0Rk1vgLIk
-LaQrAL73ULpZC2aBjHU,6,Hartford International School,1,1,1,5+10=?,15,18,9.726856231689453,1,-LaQqlUKISIAm1y110Tb
-LaQrANjRyrss_cr-IEr,6,Hartford International School,0,1,3,13+10=?,23,27,0.8525505065917969,1,-LaQqXfSrE6SyFckwWKG
-LaQrAVzpB7MvW1m8tGS,6,Hartford International School,0,1,1,7+10=?,17,17,20.706493377685547,1,-LaQqi_oqWubCSa19bcK
-LaQrAbKDjGGPqzMnyTl,6,Hartford International School,1,1,1,0+10=?,10,10,6.7067718505859375,1,-LaQqpvxNTmTDPDj7lTu
-LaQrB3bBoEMc571yStc,6,Hartford International School,0,1,3,22+10=?,32,26,2.8075485229492188,1,-LaQqXfSrE6SyFckwWKG
-LaQrBFnhYFxkEyEcKRS,6,Hartford International School,0,1,3,13+10=?,23,19,7.937899589538574,1,-LaQqtp2TbNVPwOGbV99
-LaQrBHx73oUhLAXbik2,6,Hartford International School,0,1,3,17+10=?,27,32,0.919513702392578,1,-LaQqXfSrE6SyFckwWKG
-LaQrBOuqY6nMfSFK7Bf,6,Hartford International School,0,1,1,0+10=?,10,10,3.629034757614136,1,-LaQqi_oqWubCSa19bcK
-LaQrBV0O1BA4S6652a4,6,Hartford International School,0,1,3,33+10=?,43,43,0.8351516723632812,1,-LaQqXfSrE6SyFckwWKG
-LaQrBg1gM3CabIDriNG,6,Hartford International School,1,1,1,5+10=?,15,12,20.642696380615234,1,-LaQqePa7xPeXBUv4lMv
-LaQrBmBJweCHxNpd0kV,7,Hartford International School,0,1,0,6+4=?,10,8,13.171028137207033,1,-LaQq_SYXzuaRsJorASF
-LaQrBvz6uwvjmC5sO9V,6,Hartford International School,0,1,3,40+10=?,50,50,1.7880172729492188,1,-LaQqXfSrE6SyFckwWKG
-LaQrCCtxgKWIccz3wF0,6,Hartford International School,0,1,3,13+10=?,23,27,28.87908935546875,1,-LaQqSGYsQu-VSxEogHr
-LaQrCKZkxupn4_IQIYX,6,Hartford International School,0,1,3,22+10=?,32,26,4.402587890625,1,-LaQqtp2TbNVPwOGbV99
-LaQrCN_Klabdxt3YIAk,6,Hartford International School,0,1,2,2+12=?,14,14,4.011015892028809,1,-LaQqi_oqWubCSa19bcK
-LaQrCn-oZrpMHTp3ikG,6,Hartford International School,0,1,4,25+25=?,50,40,10.214237213134766,1,-LaQqj1uxmS0Rk1vgLIk
-LaQrCqww75hXfKjuFjk,6,Hartford International School,0,1,3,17+10=?,27,32,2.1348285675048833,1,-LaQqtp2TbNVPwOGbV99
-LaQrCtJ3sVcGgyCi3e_,6,Hartford International School,1,1,1,7+10=?,17,20,10.444816589355467,1,-LaQqlUKISIAm1y110Tb
-LaQrDMFDE8TCN_sI7OV,6,Hartford International School,0,1,3,33+10=?,43,43,2.0674591064453125,1,-LaQqtp2TbNVPwOGbV99
-LaQrDMnGRwxQ22Mbhah,6,Hartford International School,1,1,2,2+12=?,14,14,11.277751922607422,1,-LaQqpvxNTmTDPDj7lTu
-LaQrDposO7H1wAtHGHv,6,Hartford International School,0,1,2,6+11=?,17,17,5.967011451721191,1,-LaQqi_oqWubCSa19bcK
-LaQrDztH0xf00FNgDOX,6,Hartford International School,1,1,2,6+11=?,17,14,2.568950653076172,1,-LaQqpvxNTmTDPDj7lTu
-LaQrE1Efq_KpLBQqb0-,6,Hartford International School,0,1,3,40+10=?,50,50,2.7514362335205083,1,-LaQqtp2TbNVPwOGbV99
-LaQrE3esB8iTgft1_s1,6,Hartford International School,1,1,1,0+10=?,10,10,4.822021484375,1,-LaQqlUKISIAm1y110Tb
-LaQrEVRRqQ-snDca4Gb,6,Hartford International School,0,1,4,17+25=?,42,-,1.9343490600585935,1,-LaQqtp2TbNVPwOGbV99
-LaQrEbWqjNcEkEfVxxu,6,Hartford International School,0,1,4,17+25=?,42,42,10.9656982421875,1,-LaQqXfSrE6SyFckwWKG
-LaQrEm0sXlUnYVvxpT0,6,Hartford International School,0,1,3,13+10=?,23,23,25.133079528808594,1,-LaQqX3h8CzWJ2oJ5GV3
-LaQrEo9iYeVfZEPXalJ,7,Hartford International School,0,1,1,1+10=?,11,11,12.418781280517578,1,-LaQq_SYXzuaRsJorASF
-LaQrF5JWG_GCRsoSZfe,6,Hartford International School,0,1,4,25+25=?,50,-,1.9721117019653318,1,-LaQqXfSrE6SyFckwWKG
-LaQrFQlKWkVR7L8_z17,6,Hartford International School,0,1,4,42+35=?,77,77,1.370607852935791,1,-LaQqXfSrE6SyFckwWKG
-LaQrFprB9I7EMTj48y7,6,Hartford International School,0,1,4,46+37=?,83,99,1.671142578125,1,-LaQqXfSrE6SyFckwWKG
-LaQrGHyBWwoO7U1JSMC,7,Hartford International School,0,1,1,3+10=?,13,13,6.067401885986327,1,-LaQq_SYXzuaRsJorASF
-LaQrGKLTH9tIoxhLu7R,6,Hartford International School,0,1,2,7+17=?,24,28,10.210315704345703,1,-LaQqi_oqWubCSa19bcK
-LaQrGXW1LRBWlNQLOLW,6,Hartford International School,1,1,1,7+10=?,17,17,19.87100601196289,1,-LaQqePa7xPeXBUv4lMv
-LaQrGaSNkl3f9nGL3O6,6,Hartford International School,0,1,4,61+39=?,100,100,3.10848331451416,1,-LaQqXfSrE6SyFckwWKG
-LaQrGkBLvzhHybRs8r3,6,Hartford International School,1,1,2,2+12=?,14,14,10.964688301086426,1,-LaQqlUKISIAm1y110Tb
-LaQrGrbzomlXkp00LSb,6,Hartford International School,0,1,4,42+35=?,77,62,16.678878784179688,1,-LaQqj1uxmS0Rk1vgLIk
-LaQrGtX-BkERpYOaEzC,6,Hartford International School,0,1,2,6+11=?,17,-,38.678802490234375,1,-LaQqtHVA74cbs-x9NAL
-LaQrGutFKcvtsyQmDEt,6,Hartford International School,1,1,0,1+3=?,4,3,19.596553802490234,1,-LaQrBxcZhABKmrwRjiR
-LaQrGvwigeUEALWgjTU,6,Hartford International School,0,1,3,22+10=?,32,32,19.331031799316406,1,-LaQqSGYsQu-VSxEogHr
-LaQrGxwTjsCmuvllX9T,6,Hartford International School,1,1,2,7+17=?,24,28,12.161865234375,1,-LaQqpvxNTmTDPDj7lTu
-LaQrHXz4jVDMcGGSq-1,6,Hartford International School,1,1,0,4+2=?,6,7,2.5678062438964844,1,-LaQrBxcZhABKmrwRjiR
-LaQrHffw7xLhu7Yd4QS,6,Hartford International School,0,1,4,25+25=?,50,50,13.007282257080078,1,-LaQqtp2TbNVPwOGbV99
-LaQrHn6um7xoLVSaNXM,6,Hartford International School,0,1,2,8+21=?,29,29,6.000028610229492,1,-LaQqi_oqWubCSa19bcK
-LaQrI0y339yLq_yQdzY,7,Hartford International School,0,1,1,5+10=?,15,15,7.098557949066162,1,-LaQq_SYXzuaRsJorASF
-LaQrIGlT7MRawPuituS,6,Hartford International School,1,1,1,0+10=?,10,10,7.119544982910156,1,-LaQqePa7xPeXBUv4lMv
-LaQrINh5UjnWaMq33ld,6,Hartford International School,0,1,4,42+35=?,77,77,2.8842315673828125,1,-LaQqtp2TbNVPwOGbV99
-LaQrINolw56i2GelSlt,6,Hartford International School,0,1,2,7+17=?,24,-,6.1022682189941415,1,-LaQqtHVA74cbs-x9NAL
-LaQrINrQmgfuL1wcgoe,6,Hartford International School,0,1,1,7+10=?,17,-,36.9028434753418,1,-LaQqTr3uVw6pLQ8KLVa
-LaQrIYKEM28EbkYg9Na,6,Hartford International School,0,1,3,22+10=?,32,32,15.444307327270508,1,-LaQqX3h8CzWJ2oJ5GV3
-LaQrIt_6Zegow8tZTzu,6,Hartford International School,0,1,4,46+37=?,83,83,2.101490020751953,1,-LaQqtp2TbNVPwOGbV99
-LaQrJ7EkPuqBmkL1Fs4,6,Hartford International School,0,1,2,3+30=?,33,33,5.448497772216797,1,-LaQqi_oqWubCSa19bcK
-LaQrJGDq7cyVLNpGaat,6,Hartford International School,1,1,2,2+12=?,14,12,4.0608558654785165,1,-LaQqePa7xPeXBUv4lMv
-LaQrJaditJ8HwNYgZAe,6,Hartford International School,0,1,4,61+39=?,100,100,2.8845443725585938,1,-LaQqtp2TbNVPwOGbV99
-LaQrJmOLQ1w6_CVKdB6,6,Hartford International School,0,1,1,0+10=?,10,10,5.7332801818847665,1,-LaQqTr3uVw6pLQ8KLVa
-LaQrJmXZLfzaesasa7i,7,Hartford International School,0,1,1,7+10=?,17,17,7.203865051269531,1,-LaQq_SYXzuaRsJorASF
-LaQrJw1yRbxJThdMMyR,6,Hartford International School,1,1,2,6+11=?,17,17,13.047159194946287,1,-LaQqlUKISIAm1y110Tb
-LaQrJyHEQjwzOolbGDA,6,Hartford International School,0,1,0,1+3=?,4,4,25.87458419799805,1,-LaQrDNohHJwtoXekFEA
-LaQrKVFrBzUgeTFY4SU,6,Hartford International School,0,1,0,1+3=?,4,3,9.445401191711426,1,-LaQrHvFvBQraFNco54f
-LaQrL2mw7bNy9-OtcY-,7,Hartford International School,0,1,1,0+10=?,10,10,5.1981048583984375,1,-LaQq_SYXzuaRsJorASF
-LaQrLEHFhZVWgrckPEc,6,Hartford International School,0,1,4,46+37=?,83,83,17.898609161376953,1,-LaQqj1uxmS0Rk1vgLIk
-LaQrLYGC9dOW6KLfDJu,6,Hartford International School,1,1,2,7+17=?,24,28,6.6063385009765625,1,-LaQqlUKISIAm1y110Tb
-LaQrLZdyoKXRmGoQLTp,6,Hartford International School,0,1,3,13+10=?,23,23,10.010612487792967,1,-LaQqi_oqWubCSa19bcK
-LaQrLucBGx8twdU0Q7A,6,Hartford International School,0,1,0,4+2=?,6,5,5.782562255859375,1,-LaQrHvFvBQraFNco54f
-LaQrM5sEB-_1NDq1f03,6,Hartford International School,1,1,0,4+3=?,7,7,18.68096923828125,1,-LaQrBxcZhABKmrwRjiR
-LaQrMHNy68rIZid0QAu,6,Hartford International School,1,1,2,8+21=?,29,29,21.795873641967773,1,-LaQqpvxNTmTDPDj7lTu
-LaQrMHZ9KB3lnbx5iBn,6,Hartford International School,0,1,3,17+10=?,27,27,15.310295104980467,1,-LaQqX3h8CzWJ2oJ5GV3
-LaQrMbVcmggr48UvSRR,6,Hartford International School,0,1,0,4+2=?,6,6,10.829566955566406,1,-LaQrDNohHJwtoXekFEA
-LaQrN7QTSx5QTROL-eE,7,Hartford International School,0,1,2,2+12=?,14,14,8.490785598754883,1,-LaQq_SYXzuaRsJorASF
-LaQrNBtQ3hbrur3tb_3,6,Hartford International School,0,1,4,61+39=?,100,80,8.038825988769531,1,-LaQqj1uxmS0Rk1vgLIk
-LaQrNJf8LXeOvccrKuy,6,Hartford International School,0,1,3,22+10=?,32,38,7.169116973876952,1,-LaQqi_oqWubCSa19bcK
-LaQrNRGTrcL3x2nB_en,6,Hartford International School,0,1,0,4+3=?,7,7,6.250823020935059,1,-LaQrHvFvBQraFNco54f
-LaQrNolB7Dm1sJgDzVQ,6,Hartford International School,1,1,2,3+30=?,33,27,6.289518356323242,1,-LaQqpvxNTmTDPDj7lTu
