answerID;answerChangedCount;edad;escuela;genero;grado;loID;problema;respuesta;respuestaJ;tiempo;tipo;userID
¿-LcHSCifhA2d7lOPP3mc;1;6;ColegiolaEnsenanza;0;1;0;3+1?;4;3;0,183371067;1;¿-LcHSChIHBa4J0RMch4i
¿-LcHSCijkdSbIKlXaaYS;1;6;ColegiolaEnsenanza;0;1;0;6+4?;10;8;0,200044632;1;¿-LcHSChIHBa4J0RMch4i
¿-LcHSCilfPNA2xkpTZkC;1;6;ColegiolaEnsenanza;0;1;1;1+10?;11;11;0,183366299;1;¿-LcHSChIHBa4J0RMch4i
¿-LcHSCioCu1t8SDnDvg5;1;6;ColegiolaEnsenanza;0;1;1;3+10?;13;11;0,167052746;1;¿-LcHSChIHBa4J0RMch4i
¿-LcHSCiqvv3pbb5ZPJiR;1;6;ColegiolaEnsenanza;0;1;1;5+10?;15;18;0,166782856;1;¿-LcHSChIHBa4J0RMch4i
¿-LcHSCispNjaVzw8ZkhU;1;6;ColegiolaEnsenanza;0;1;1;7+10?;17;17;0,183484077;1;¿-LcHSChIHBa4J0RMch4i
-LcHSCiu-6St2ogpnpZW;1;6;ColegiolaEnsenanza;0;1;1;0+10?;10;12;0,183485985;1;¿-LcHSChIHBa4J0RMch4i
¿-LcHSCiwdbVNtwyTTfZa;1;6;ColegiolaEnsenanza;0;1;2;2+12?;14;14;0,183489799;1;¿-LcHSChIHBa4J0RMch4i
¿-LcHSCj0fc3glevS90l2;1;6;ColegiolaEnsenanza;0;1;2;6+11?;17;20;0,183487415;1;¿-LcHSChIHBa4J0RMch4i
¿-LcHSCj2H3A49zK0cn4H;1;6;ColegiolaEnsenanza;0;1;2;7+17?;24;24;0,183020592;1;¿-LcHSChIHBa4J0RMch4i
¿-LcHSCj6PCy7zfkIdmzT;1;6;ColegiolaEnsenanza;0;1;2;8+21?;29;24;0,200166225;1;¿-LcHSChIHBa4J0RMch4i
-LcHSCj8E7WqvsGU-0J_;1;6;ColegiolaEnsenanza;0;1;2;3+30?;33;33;0,183512688;1;¿-LcHSChIHBa4J0RMch4i
¿-LcHSCjBHI7ZG53Xflgg;1;6;ColegiolaEnsenanza;0;1;3;13+10?;23;19;0,166825294;1;¿-LcHSChIHBa4J0RMch4i
¿-LcHSCjDzBVi1fo29YKy;1;6;ColegiolaEnsenanza;0;1;3;22+10?;32;26;0,199765205;1;¿-LcHSChIHBa4J0RMch4i
¿-LcHSCjGcNbIu_AwW3Z0;1;6;ColegiolaEnsenanza;0;1;3;17+10?;27;32;0,500173569;1;¿-LcHSChIHBa4J0RMch4i
¿-LcHSCjIsPR0v46grd4z;1;6;ColegiolaEnsenanza;0;1;3;33+10?;43;43;0,316665649;1;¿-LcHSChIHBa4J0RMch4i
¿-LcHSCjK43Efk_L3-pJq;1;6;ColegiolaEnsenanza;0;1;3;40+10?;50;40;0,483596802;1;¿-LcHSChIHBa4J0RMch4i
¿-LcHSCjMLEFrTFx12dOc;1;6;ColegiolaEnsenanza;0;1;4;17+25?;42;42;0,51700592;1;¿-LcHSChIHBa4J0RMch4i
¿-LcHSCjObDOTcHu0rv9J;1;6;ColegiolaEnsenanza;0;1;4;25+25?;50;40;0,500283241;1;¿-LcHSChIHBa4J0RMch4i
¿-LcHSCjQ8NRqJX_G7p8y;1;6;ColegiolaEnsenanza;0;1;4;42+35?;77;77;0,650276184;1;¿-LcHSChIHBa4J0RMch4i
¿-LcHSCjSVJjgAvTR7YFC;1;6;ColegiolaEnsenanza;0;1;4;46+37?;83;99;0,699744225;1;¿-LcHSChIHBa4J0RMch4i
¿-LcHSCjV3ufssuxhqRM8;1;6;ColegiolaEnsenanza;0;1;4;61+39?;100;100;0,833630562;1;¿-LcHSChIHBa4J0RMch4i
¿-LcHSCjZwZiRyHJGUnfY;1;3;ColegiolaEnsenanza;0;1;0;1+3?;4;3;1,012886524;1;¿-LcHSCjZwZiRyHJGUnfX
¿-LcHSCjagVXcK0bcVM39;1;3;ColegiolaEnsenanza;0;1;0;4+2?;6;7;0,116751313;1;¿-LcHSCjZwZiRyHJGUnfX
¿-LcHSCjcIrrtoMUZmDuE;1;3;ColegiolaEnsenanza;0;1;0;4+3?;7;7;0,216839433;1;¿-LcHSCjZwZiRyHJGUnfX
¿-LcHSCjeo-s9iTbFE3RH;1;3;ColegiolaEnsenanza;0;1;0;3+1?;4;5;0,183472633;1;¿-LcHSCjZwZiRyHJGUnfX
¿-LcHSCjg6Yi8fXbDZ33e;1;3;ColegiolaEnsenanza;0;1;0;6+4?;10;10;0,166256666;1;¿-LcHSCjZwZiRyHJGUnfX
¿-LcHSCjiw4f98qp9VUeL;1;3;ColegiolaEnsenanza;0;1;1;1+10?;11;13;0,183360934;1;¿-LcHSCjZwZiRyHJGUnfX
¿-LcHSCjjIO-U_bFjWuGo;1;3;ColegiolaEnsenanza;0;1;1;3+10?;13;13;0,183403134;1;¿-LcHSCjZwZiRyHJGUnfX
¿-LcHSCjlWy9JgkvUK814;1;3;ColegiolaEnsenanza;0;1;1;5+10?;15;18;0,200044394;1;¿-LcHSCjZwZiRyHJGUnfX
¿-LcHSCjmMSSAWP55UIxV;1;3;ColegiolaEnsenanza;0;1;1;7+10?;17;17;0,149985075;1;¿-LcHSCjZwZiRyHJGUnfX
¿-LcHSCjoNdW18h0cuFKc;1;3;ColegiolaEnsenanza;0;1;1;0+10?;10;8;0,18343091;1;¿-LcHSCjZwZiRyHJGUnfX
¿-LcHSCjpo8rOuThLwfj3;1;3;ColegiolaEnsenanza;0;1;2;2+12?;14;16;0,183408976;1;¿-LcHSCjZwZiRyHJGUnfX
¿-LcHSCjr5rXLX03xh6vi;1;3;ColegiolaEnsenanza;0;1;2;6+11?;17;17;0,200035334;1;¿-LcHSCjZwZiRyHJGUnfX
¿-LcHSCjs3nfbGfgCVhOG;1;3;ColegiolaEnsenanza;0;1;2;7+17?;24;28;0,183390617;1;¿-LcHSCjZwZiRyHJGUnfX
¿-LcHSCjun2ZRUORyIEKL;1;3;ColegiolaEnsenanza;0;1;2;8+21?;29;29;0,183395386;1;¿-LcHSCjZwZiRyHJGUnfX
¿-LcHSCjxdIqLVYwsuzvE;1;3;ColegiolaEnsenanza;0;1;2;3+30?;33;39;0,216746807;1;¿-LcHSCjZwZiRyHJGUnfX
¿-LcHSCjzDvzgKCtD48wF;1;3;ColegiolaEnsenanza;0;1;3;13+10?;23;23;0,216727495;1;¿-LcHSCjZwZiRyHJGUnfX
-LcHSCk-1qxLWEI0IVqo;1;3;ColegiolaEnsenanza;0;1;3;22+10?;32;38;0,200059891;1;¿-LcHSCjZwZiRyHJGUnfX
¿-LcHSCk1h-xTbxuj62vD;1;3;ColegiolaEnsenanza;0;1;3;17+10?;27;27;0,183386326;1;¿-LcHSCjZwZiRyHJGUnfX
¿-LcHSCk3DjPFNYIdGMB6;1;3;ColegiolaEnsenanza;0;1;3;33+10?;43;51;0,166705132;1;¿-LcHSCjZwZiRyHJGUnfX
¿-LcHSCk5xO1vfjMSK6Ms;1;3;ColegiolaEnsenanza;0;1;3;40+10?;50;50;0,200023651;1;¿-LcHSCjZwZiRyHJGUnfX
¿-LcHSCk7B_vkVF8m-AC2;1;3;ColegiolaEnsenanza;0;1;4;17+25?;42;50;0,233394623;1;¿-LcHSCjZwZiRyHJGUnfX
¿-LcHSCk8dDsN8YPQTq_q;1;3;ColegiolaEnsenanza;0;1;4;25+25?;50;60;0,233407497;1;¿-LcHSCjZwZiRyHJGUnfX
¿-LcHSCkAU2x3E1AoJVId;1;3;ColegiolaEnsenanza;0;1;4;42+35?;77;77;0,200063705;1;¿-LcHSCjZwZiRyHJGUnfX
¿-LcHSCkCa8ixjDV1q-Il;1;3;ColegiolaEnsenanza;0;1;4;46+37?;83;99;0,200039387;1;¿-LcHSCjZwZiRyHJGUnfX
¿-LcHSCkEHBGQTdv5zoPJ;1;3;ColegiolaEnsenanza;0;1;4;61+39?;100;100;0,21672821;1;¿-LcHSCjZwZiRyHJGUnfX
¿-LcHSCkGIskb1mDjwPe_;1;3;ColegiolaEnsenanza;0;1;0;1+3?;4;3;0,820103109;1;¿-LcHSCkFsZVOlypObjk8
¿-LcHSCkI96qPEEbRcxe_;1;3;ColegiolaEnsenanza;0;1;0;4+2?;6;6;0,183253229;1;¿-LcHSCkFsZVOlypObjk8
¿-LcHSCkKn9A83wbwkVCe;1;3;ColegiolaEnsenanza;0;1;0;4+3?;7;8;0,199912906;1;¿-LcHSCkFsZVOlypObjk8
¿-LcHSCkM4emMbmpBj-bQ;1;3;ColegiolaEnsenanza;0;1;0;3+1?;4;5;0,200491428;1;¿-LcHSCkFsZVOlypObjk8
¿-LcHSCkN_BpNCz3lQQn8;1;3;ColegiolaEnsenanza;0;1;0;6+4?;10;10;0,183403373;1;¿-LcHSCkFsZVOlypObjk8
¿-LcHSCkR7pEFuB33rZK0;1;3;ColegiolaEnsenanza;0;1;1;1+10?;11;13;0,216718554;1;¿-LcHSCkFsZVOlypObjk8
¿-LcHSCkTF_JR6a30YzuH;1;3;ColegiolaEnsenanza;0;1;1;3+10?;13;15;0,183386207;1;¿-LcHSCkFsZVOlypObjk8
¿-LcHSCkUcrkrQJyYbH2V;1;3;ColegiolaEnsenanza;0;1;1;5+10?;15;12;0,200044036;1;¿-LcHSCkFsZVOlypObjk8
¿-LcHSCkVgtpm8th0AvAT;1;3;ColegiolaEnsenanza;0;1;1;7+10?;17;14;0,183392525;1;¿-LcHSCkFsZVOlypObjk8
¿-LcHSCkXSSS-ncrdJCpI;1;3;ColegiolaEnsenanza;0;1;1;0+10?;10;10;0,183392048;1;¿-LcHSCkFsZVOlypObjk8
¿-LcHSCkYRVKRMVzRglFi;1;3;ColegiolaEnsenanza;0;1;2;2+12?;14;16;0,200066566;1;¿-LcHSCkFsZVOlypObjk8
¿-LcHSCkZshwjUDs7HLkh;1;3;ColegiolaEnsenanza;0;1;2;6+11?;17;14;0,20006156;1;¿-LcHSCkFsZVOlypObjk8
¿-LcHSCkaPvLdauJflEQr;1;3;ColegiolaEnsenanza;0;1;2;7+17?;24;24;0,183396816;1;¿-LcHSCkFsZVOlypObjk8
¿-LcHSCkb5u17_kY8IgYJ;1;3;ColegiolaEnsenanza;0;1;2;8+21?;29;24;0,216728449;1;¿-LcHSCkFsZVOlypObjk8
¿-LcHSCkcHLfgNjg0T3fI;1;3;ColegiolaEnsenanza;0;1;2;3+30?;33;27;0,200062513;1;¿-LcHSCkFsZVOlypObjk8
¿-LcHSCkeUB5N9-n-cqze;1;3;ColegiolaEnsenanza;0;1;3;13+10?;23;23;0,200048923;1;¿-LcHSCkFsZVOlypObjk8
¿-LcHSCkfjj77Gw6nIDZJ;1;3;ColegiolaEnsenanza;0;1;3;22+10?;32;38;0,166718245;1;¿-LcHSCkFsZVOlypObjk8
¿-LcHSCkhJNBGq4XdpHEf;1;3;ColegiolaEnsenanza;0;1;3;17+10?;27;27;0,200073004;1;¿-LcHSCkFsZVOlypObjk8
¿-LcHSCkiNZAKclloTxfD;1;3;ColegiolaEnsenanza;0;1;3;33+10?;43;35;0,200065613;1;¿-LcHSCkFsZVOlypObjk8
¿-LcHSCkjXOUsP4kPhZhW;1;3;ColegiolaEnsenanza;0;1;3;40+10?;50;40;0,166724682;1;¿-LcHSCkFsZVOlypObjk8
-LcHSCklEmImg_Jwo63-;1;3;ColegiolaEnsenanza;0;1;4;17+25?;42;42;0,18336916;1;¿-LcHSCkFsZVOlypObjk8
¿-LcHSCkpi5lbq5gMDxQ8;1;3;ColegiolaEnsenanza;0;1;4;25+25?;50;60;0,183383942;1;¿-LcHSCkFsZVOlypObjk8
¿-LcHSCkqX7dj8RqjUaB2;1;3;ColegiolaEnsenanza;0;1;4;42+35?;77;92;0,183392525;1;¿-LcHSCkFsZVOlypObjk8
¿-LcHSCks8HDEj2WA8eso;1;3;ColegiolaEnsenanza;0;1;4;46+37?;83;99;0,183398724;1;¿-LcHSCkFsZVOlypObjk8
¿-LcHSCktqWI3CddmJxLT;1;3;ColegiolaEnsenanza;0;1;4;61+39?;100;120;0,183390141;1;¿-LcHSCkFsZVOlypObjk8
¿-LcHSCkvp-nQ7rkvIUv9;1;3;ColegiolaEnsenanza;0;1;0;1+3?;4;5;0,782891691;1;¿-LcHSCkvp-nQ7rkvIUv8
¿-LcHSCkwhiMUhnZ786k_;1;3;ColegiolaEnsenanza;0;1;0;4+2?;6;5;0,199559212;1;¿-LcHSCkvp-nQ7rkvIUv8
¿-LcHSCkyh-RsNHouq4D1;1;3;ColegiolaEnsenanza;0;1;0;4+3?;7;7;0,150043309;1;¿-LcHSCkvp-nQ7rkvIUv8
¿-LcHSCkzExQ8kploZfSb;1;3;ColegiolaEnsenanza;0;1;0;3+1?;4;5;0,216755152;1;¿-LcHSCkvp-nQ7rkvIUv8
¿-LcHSCl0L0_cQV-asihA;1;3;ColegiolaEnsenanza;0;1;0;6+4?;10;10;0,166724563;1;¿-LcHSCkvp-nQ7rkvIUv8
¿-LcHSCl1FUOGE5urPyMV;1;3;ColegiolaEnsenanza;0;1;1;1+10?;11;9;0,166706443;1;¿-LcHSCkvp-nQ7rkvIUv8
¿-LcHSCl38XaK_5WvvJjg;1;3;ColegiolaEnsenanza;0;1;1;3+10?;13;11;0,233404517;1;¿-LcHSCkvp-nQ7rkvIUv8
¿-LcHSCl5-iynUgQOqN01;1;3;ColegiolaEnsenanza;0;1;1;5+10?;15;15;0,183395267;1;¿-LcHSCkvp-nQ7rkvIUv8
¿-LcHSCl6dploDDFtM5VQ;1;3;ColegiolaEnsenanza;0;1;1;7+10?;17;14;0,283419847;1;¿-LcHSCkvp-nQ7rkvIUv8
¿-LcHSCl7Eix8k1ICDD0w;1;3;ColegiolaEnsenanza;0;1;1;0+10?;10;10;0,216740608;1;¿-LcHSCkvp-nQ7rkvIUv8
¿-LcHSCl9axi6dumNknla;1;3;ColegiolaEnsenanza;0;1;2;2+12?;14;16;0,183401585;1;¿-LcHSCkvp-nQ7rkvIUv8
¿-LcHSClAdGTyeBVC9lHC;1;3;ColegiolaEnsenanza;0;1;2;6+11?;17;17;0,183396578;1;¿-LcHSCkvp-nQ7rkvIUv8
¿-LcHSClEDTSJ7QxuSEEy;1;3;ColegiolaEnsenanza;0;1;2;7+17?;24;28;0,183389664;1;¿-LcHSCkvp-nQ7rkvIUv8
¿-LcHSClFQ0JDIo6h2iGB;1;3;ColegiolaEnsenanza;0;1;2;8+21?;29;29;0,21674943;1;¿-LcHSCkvp-nQ7rkvIUv8
¿-LcHSClHWRcWaSU1AwQO;1;3;ColegiolaEnsenanza;0;1;2;3+30?;33;39;0,183394194;1;¿-LcHSCkvp-nQ7rkvIUv8
¿-LcHSClInbR8ESCjlTMJ;1;3;ColegiolaEnsenanza;0;1;3;13+10?;23;23;0,400131941;1;¿-LcHSCkvp-nQ7rkvIUv8
¿-LcHSClKw5Iv4fEMOG4D;1;3;ColegiolaEnsenanza;0;1;3;22+10?;32;38;0,366770029;1;¿-LcHSCkvp-nQ7rkvIUv8
¿-LcHSClL6c1fUaab1Hk2;1;3;ColegiolaEnsenanza;0;1;3;17+10?;27;32;0,20005846;1;¿-LcHSCkvp-nQ7rkvIUv8
¿-LcHSClM8hdSzlBwbU_d;1;3;ColegiolaEnsenanza;0;1;3;33+10?;43;51;0,200066566;1;¿-LcHSCkvp-nQ7rkvIUv8
¿-LcHSClNDqkZCcj0tmo5;1;3;ColegiolaEnsenanza;0;1;3;40+10?;50;60;0,183390617;1;¿-LcHSCkvp-nQ7rkvIUv8
¿-LcHSClPIeNfluv-BATa;1;3;ColegiolaEnsenanza;0;1;4;17+25?;42;42;0,183375359;1;¿-LcHSCkvp-nQ7rkvIUv8
¿-LcHSClQu3JfoNBbBKpc;1;3;ColegiolaEnsenanza;0;1;4;25+25?;50;40;0,183380604;1;¿-LcHSCkvp-nQ7rkvIUv8
¿-LcHSClRknoJ7Kf_QbxA;1;3;ColegiolaEnsenanza;0;1;4;42+35?;77;92;0,200064659;1;¿-LcHSCkvp-nQ7rkvIUv8
¿-LcHSClTfAU4VgdH1Gwi;1;3;ColegiolaEnsenanza;0;1;4;46+37?;83;99;0,183394909;1;¿-LcHSCkvp-nQ7rkvIUv8
¿-LcHSClUJcvZu8qyk9mb;1;3;ColegiolaEnsenanza;0;1;4;61+39?;100;100;0,183391094;1;¿-LcHSCkvp-nQ7rkvIUv8
¿-LcHSClWF3BLazlOo9hD;1;3;BritishInternationalSchool;0;1;0;1+3?;4;4;0,861946523;1;¿-LcHSClV3F0fYZu8cYLO
¿-LcHSClXWJj1wzSqEvoh;1;3;BritishInternationalSchool;0;1;0;4+2?;6;5;0,166631162;1;¿-LcHSClV3F0fYZu8cYLO
-LcHSClYUde8JOMN-8Hh;1;3;BritishInternationalSchool;0;1;0;4+3?;7;7;0,200433373;1;¿-LcHSClV3F0fYZu8cYLO
¿-LcHSClZ1kT55dHGpi2x;1;3;BritishInternationalSchool;0;1;0;3+1?;4;3;0,150078654;1;¿-LcHSClV3F0fYZu8cYLO
¿-LcHSClao4OKBMnwGbgf;1;3;BritishInternationalSchool;0;1;0;6+4?;10;10;0,216767311;1;¿-LcHSClV3F0fYZu8cYLO
¿-LcHSClehM-WpcEUD1cO;1;3;BritishInternationalSchool;0;1;1;1+10?;11;13;0,18340683;1;¿-LcHSClV3F0fYZu8cYLO
¿-LcHSClfzsvbnbQxEcOi;1;3;BritishInternationalSchool;0;1;1;3+10?;13;13;0,166725039;1;¿-LcHSClV3F0fYZu8cYLO
¿-LcHSClhWh6EFZn0fOox;1;3;BritishInternationalSchool;0;1;1;5+10?;15;18;0,18339777;1;¿-LcHSClV3F0fYZu8cYLO
¿-LcHSCliqXXLCeDmv5Rb;1;3;BritishInternationalSchool;0;1;1;7+10?;17;14;0,200075626;1;¿-LcHSClV3F0fYZu8cYLO
¿-LcHSCljXm0vrnMNI1zP;1;3;BritishInternationalSchool;0;1;1;0+10?;10;8;0,183397055;1;¿-LcHSClV3F0fYZu8cYLO
¿-LcHSCll5fzQUvqgLbkc;1;3;BritishInternationalSchool;0;1;2;2+12?;14;16;0,200078487;1;¿-LcHSClV3F0fYZu8cYLO
¿-LcHSClmlpeLM6ziFNFm;1;3;BritishInternationalSchool;0;1;2;6+11?;17;17;0,200082302;1;¿-LcHSClV3F0fYZu8cYLO
¿-LcHSClnPZGtvOzwp4Nn;1;3;BritishInternationalSchool;0;1;2;7+17?;24;28;0,183405876;1;¿-LcHSClV3F0fYZu8cYLO
¿-LcHSCloOnvdYAYqMdMB;1;3;BritishInternationalSchool;0;1;2;8+21?;29;29;0,216762543;1;¿-LcHSClV3F0fYZu8cYLO
¿-LcHSClqdPIvoWZrgIQ6;1;3;BritishInternationalSchool;0;1;2;3+30?;33;27;0,183419228;1;¿-LcHSClV3F0fYZu8cYLO
¿-LcHSClrIKJd_3qZ7G1C;1;3;BritishInternationalSchool;0;1;3;13+10?;23;23;0,200084209;1;¿-LcHSClV3F0fYZu8cYLO
¿-LcHSClsr1VmwJqnmxjd;1;3;BritishInternationalSchool;0;1;3;22+10?;32;38;0,200081587;1;¿-LcHSClV3F0fYZu8cYLO
¿-LcHSCltAMWEVXs2OTYU;1;3;BritishInternationalSchool;0;1;3;17+10?;27;27;0,20006156;1;¿-LcHSClV3F0fYZu8cYLO
¿-LcHSClveuYH_lBijp4y;1;3;BritishInternationalSchool;0;1;3;33+10?;43;35;0,200082779;1;¿-LcHSClV3F0fYZu8cYLO
¿-LcHSClw9iL4l-d_R9r4;1;3;BritishInternationalSchool;0;1;3;40+10?;50;60;0,216766357;1;¿-LcHSClV3F0fYZu8cYLO
¿-LcHSClxJ_ETEZVL4RJC;1;3;BritishInternationalSchool;0;1;4;17+25?;42;42;0,200092793;1;¿-LcHSClV3F0fYZu8cYLO
¿-LcHSClzEmnV3OQyQhzR;1;3;BritishInternationalSchool;0;1;4;25+25?;50;40;0,200086117;1;¿-LcHSClV3F0fYZu8cYLO
¿-LcHSCm-jecpodunmCNT;1;3;BritishInternationalSchool;0;1;4;42+35?;77;77;0,183405876;1;¿-LcHSClV3F0fYZu8cYLO
¿-LcHSCm1Cod7XAugqTMg;1;3;BritishInternationalSchool;0;1;4;46+37?;83;67;0,183418751;1;¿-LcHSClV3F0fYZu8cYLO
¿-LcHSCm59bCnSkYU_S4z;1;3;BritishInternationalSchool;0;1;4;61+39?;100;100;0,183412552;1;¿-LcHSClV3F0fYZu8cYLO
¿-LcHSCm78PxO3IjSoRTb;1;3;ColegiolaEnsenanza;0;1;0;1+3?;4;-;0,827498376;1;¿-LcHSCm78PxO3IjSoRTa
¿-LcHSCm8rt-ctNWdLBSB;1;3;ColegiolaEnsenanza;0;1;0;4+2?;6;-;0,550373852;1;¿-LcHSCm78PxO3IjSoRTa
¿-LcHSCm9TPYkaXjePd2S;1;3;ColegiolaEnsenanza;0;1;0;4+3?;7;7;0,183463931;1;¿-LcHSCm78PxO3IjSoRTa
¿-LcHSCmBzVYHebPboAGW;1;3;ColegiolaEnsenanza;0;1;0;3+1?;4;3;0,199575424;1;¿-LcHSCm78PxO3IjSoRTa
-LcHSCmCIthI-3HB34F-;1;3;ColegiolaEnsenanza;0;1;0;6+4?;10;12;0,166720748;1;¿-LcHSCm78PxO3IjSoRTa
¿-LcHSCmDQ2Iimv_SvlXu;1;3;ColegiolaEnsenanza;0;1;1;1+10?;11;11;0,16672039;1;¿-LcHSCm78PxO3IjSoRTa
¿-LcHSCmF5duHWAuksrxu;1;3;ColegiolaEnsenanza;0;1;1;3+10?;13;15;0,183394909;1;¿-LcHSCm78PxO3IjSoRTa
¿-LcHSCmGJcdPfTjk43DC;1;3;ColegiolaEnsenanza;0;1;1;5+10?;15;15;0,183387041;1;¿-LcHSCm78PxO3IjSoRTa
¿-LcHSCmI_HSgj6ZtrSpG;1;3;ColegiolaEnsenanza;0;1;1;7+10?;17;20;0,183387041;1;¿-LcHSCm78PxO3IjSoRTa
¿-LcHSCmJ0LYX3rOqQZ5b;1;3;ColegiolaEnsenanza;0;1;1;0+10?;10;10;0,183385134;1;¿-LcHSCm78PxO3IjSoRTa
¿-LcHSCmKdXv8IbZtqH2N;1;3;ColegiolaEnsenanza;0;1;2;2+12?;14;16;0,183376312;1;¿-LcHSCm78PxO3IjSoRTa
¿-LcHSCmL91meXV30dQRs;1;3;ColegiolaEnsenanza;0;1;2;6+11?;17;17;0,200078726;1;¿-LcHSCm78PxO3IjSoRTa
¿-LcHSCmNIdrjNdR112p7;1;3;ColegiolaEnsenanza;0;1;2;7+17?;24;28;0,183374882;1;¿-LcHSCm78PxO3IjSoRTa
¿-LcHSCmOvMuJqWcfOKnb;1;3;ColegiolaEnsenanza;0;1;2;8+21?;29;29;0,166706085;1;¿-LcHSCm78PxO3IjSoRTa
¿-LcHSCmQvjdPURxGrKEi;1;3;ColegiolaEnsenanza;0;1;2;3+30?;33;39;0,183403492;1;¿-LcHSCm78PxO3IjSoRTa
¿-LcHSCmRKuR3s_b5fRRo;1;3;ColegiolaEnsenanza;0;1;3;13+10?;23;23;0,183389187;1;¿-LcHSCm78PxO3IjSoRTa
¿-LcHSCmS8-cZ8O9oC7m0;1;3;ColegiolaEnsenanza;0;1;3;22+10?;32;26;0,166720867;1;¿-LcHSCm78PxO3IjSoRTa
¿-LcHSCmUatf_Gdpwg4LW;1;3;ColegiolaEnsenanza;0;1;3;17+10?;27;27;0,183380127;1;¿-LcHSCm78PxO3IjSoRTa
¿-LcHSCmZHGqZqk4mX0Po;1;3;ColegiolaEnsenanza;0;1;3;33+10?;43;35;0,166712761;1;¿-LcHSCm78PxO3IjSoRTa
¿-LcHSCm_s4-fEH_yQzOS;1;3;ColegiolaEnsenanza;0;1;3;40+10?;50;50;0,183384418;1;¿-LcHSCm78PxO3IjSoRTa
¿-LcHSCmbzxaCQAfNvmgd;1;3;ColegiolaEnsenanza;0;1;4;17+25?;42;50;0,183396816;1;¿-LcHSCm78PxO3IjSoRTa
-LcHSCmcXblxjtvoT-5E;1;3;ColegiolaEnsenanza;0;1;4;25+25?;50;60;0,1667099;1;¿-LcHSCm78PxO3IjSoRTa
¿-LcHSCmeIXiQl3z-xQI1;1;3;ColegiolaEnsenanza;0;1;4;42+35?;77;77;0,183392048;1;¿-LcHSCm78PxO3IjSoRTa
¿-LcHSCmgJHcAQHGHhihz;1;3;ColegiolaEnsenanza;0;1;4;46+37?;83;99;0,166729927;1;¿-LcHSCm78PxO3IjSoRTa
¿-LcHSCmhnAeP1GiMBCfS;1;3;ColegiolaEnsenanza;0;1;4;61+39?;100;80;0,183392525;1;¿-LcHSCm78PxO3IjSoRTa
¿-LcHSCmjB08zKoZYUpmg;1;6;ColegiolaEnsenanza;1;1;0;1+3?;4;4;19,45989037;1;¿-LcHSCmjB08zKoZYUpmf
¿-LcHSCml5TqNkXv0Eihh;1;6;ColegiolaEnsenanza;1;1;0;4+2?;6;6;20,02279091;1;¿-LcHSCmjB08zKoZYUpmf
¿-LcHSCmnIrLToEzorzoH;1;6;ColegiolaEnsenanza;1;1;0;4+3?;7;8;7,735912323;1;¿-LcHSCmjB08zKoZYUpmf
¿-LcHSCmouat-fjVMYbHq;1;6;ColegiolaEnsenanza;1;1;0;3+1?;4;4;8,286224365;1;¿-LcHSCmjB08zKoZYUpmf
-LcHSCmq-0f_1I2i1GsR;1;6;ColegiolaEnsenanza;1;1;0;6+4?;10;10;18,53312302;1;¿-LcHSCmjB08zKoZYUpmf
¿-LcHSCmsy3-ym-lwuWRA;1;6;ColegiolaEnsenanza;1;1;1;1+10?;11;11;5,9516716;1;¿-LcHSCmjB08zKoZYUpmf
¿-LcHSCmtx8X8kjIBceGO;1;6;ColegiolaEnsenanza;1;1;1;3+10?;13;13;8,819396973;1;¿-LcHSCmjB08zKoZYUpmf
¿-LcHSCmvBzsB-uiifvox;1;6;ColegiolaEnsenanza;1;1;1;5+10?;15;15;12,08720016;1;¿-LcHSCmjB08zKoZYUpmf
¿-LcHSCmwasgIUYx995Oq;1;6;ColegiolaEnsenanza;1;1;1;7+10?;17;17;17,58924866;1;¿-LcHSCmjB08zKoZYUpmf
¿-LcHSCmyrh-JX3X_M7G6;1;6;ColegiolaEnsenanza;1;1;1;0+10?;10;10;3,781940222;1;¿-LcHSCmjB08zKoZYUpmf
¿-LcHSCmz5jerjEXeb5Lw;1;6;ColegiolaEnsenanza;1;1;2;2+12?;14;14;5,718576431;1;¿-LcHSCmjB08zKoZYUpmf
¿-LcHSCn-RPMIeiv-XYEr;2;6;ColegiolaEnsenanza;1;1;2;6+11?;17;17;116,2653503;1;¿-LcHSCmjB08zKoZYUpmf
¿-LcHSCn1hZvmo3lRw_9B;2;6;ColegiolaEnsenanza;1;1;2;7+17?;24;20;50,35005951;1;¿-LcHSCmjB08zKoZYUpmf
¿-LcHSCn2pYgnYvXZkHRK;1;6;ColegiolaEnsenanza;1;1;2;8+21?;29;24;56,6817131;1;¿-LcHSCmjB08zKoZYUpmf
¿-LcHSCn31Q_N1g7WNcEc;1;6;ColegiolaEnsenanza;1;1;2;3+30?;33;33;27,0395546;1;¿-LcHSCmjB08zKoZYUpmf
¿-LcHSCn7_TO_XiljtXGN;2;6;ColegiolaEnsenanza;1;1;3;13+10?;23;19;43,64477539;1;¿-LcHSCmjB08zKoZYUpmf
¿-LcHSCn9SYojHBIiuUwm;1;6;ColegiolaEnsenanza;1;1;3;22+10?;32;26;14,8713131;1;¿-LcHSCmjB08zKoZYUpmf
¿-LcHSCnAlGZ7qAk7xUZy;1;6;ColegiolaEnsenanza;1;1;3;17+10?;27;27;8,352701187;1;¿-LcHSCmjB08zKoZYUpmf
