,answerChangedCount,edad,escuela,genero,grado,loID,problema,tiempo,userID,isCorrect
169,1,10,Colegio la Ensenanza,1,5,2,2+12=?,2.903461456,-LcC9mrulG_GRim-O7f6,1
170,1,10,Colegio la Ensenanza,1,5,4,25+25=?,2.886787415,-LcC9mrulG_GRim-O7f6,1
171,3,10,Colegio la Ensenanza,1,5,0,6+4=?,6.3742790220000005,-LcC9mrulG_GRim-O7f6,1
172,1,10,Colegio la Ensenanza,1,5,4,61+39=?,19.35634422,-LcC9mrulG_GRim-O7f6,1
173,1,10,Colegio la Ensenanza,1,5,0,3+1=?,2.085813522,-LcC9mrulG_GRim-O7f6,1
174,1,10,Colegio la Ensenanza,1,5,2,6+11=?,3.320159912,-LcC9mrulG_GRim-O7f6,1
175,1,10,Colegio la Ensenanza,1,5,2,3+30=?,2.425701141,-LcC9rgHb4ER9LwTW1Kh,1
176,1,10,Colegio la Ensenanza,1,5,0,4+2=?,2.743067265,-LcC9rgHb4ER9LwTW1Kh,1
177,1,10,Colegio la Ensenanza,1,5,4,61+39=?,4.0985755919999995,-LcC9rgHb4ER9LwTW1Kh,0
178,1,10,Colegio la Ensenanza,1,5,3,13+10=?,3.262145996,-LcC9rgHb4ER9LwTW1Kh,1
179,1,10,Colegio la Ensenanza,1,5,2,2+12=?,2.37553978,-LcC9rgHb4ER9LwTW1Kh,1
180,1,10,Colegio la Ensenanza,1,5,0,1+3=?,4.636819363,-LcC9rgHb4ER9LwTW1Kh,1
181,1,10,Colegio la Ensenanza,1,5,2,8+21=?,6.27337265,-LcC9rgHb4ER9LwTW1Kh,1
182,1,10,Colegio la Ensenanza,1,5,1,0+10=?,2.09107399,-LcC9rgHb4ER9LwTW1Kh,1
183,1,10,Colegio la Ensenanza,1,5,4,46+37=?,15.24008942,-LcC9rgHb4ER9LwTW1Kh,0
184,1,10,Colegio la Ensenanza,1,5,0,3+1=?,2.224948883,-LcC9rgHb4ER9LwTW1Kh,1
185,1,10,Colegio la Ensenanza,1,5,1,1+10=?,2.609714508,-LcC9rgHb4ER9LwTW1Kh,1
186,1,10,Colegio la Ensenanza,1,5,4,17+25=?,7.310544967999999,-LcC9rgHb4ER9LwTW1Kh,1
187,1,10,Colegio la Ensenanza,1,5,1,3+10=?,2.760282516,-LcC9rgHb4ER9LwTW1Kh,1
188,1,10,Colegio la Ensenanza,1,5,3,40+10=?,2.977760315,-LcC9rgHb4ER9LwTW1Kh,1
189,1,10,Colegio la Ensenanza,1,5,0,6+4=?,2.894105911,-LcC9rgHb4ER9LwTW1Kh,1
190,1,10,Colegio la Ensenanza,1,5,4,25+25=?,6.2232017520000005,-LcC9rgHb4ER9LwTW1Kh,1
191,1,10,Colegio la Ensenanza,1,5,3,33+10=?,6.674844742,-LcC9rgHb4ER9LwTW1Kh,1
192,1,10,Colegio la Ensenanza,1,5,2,7+17=?,8.213897705,-LcC9rgHb4ER9LwTW1Kh,1
193,1,10,Colegio la Ensenanza,1,5,4,42+35=?,4.817905426,-LcC9rgHb4ER9LwTW1Kh,1
194,1,10,Colegio la Ensenanza,1,5,3,22+10=?,6.0470771789999995,-LcC9rgHb4ER9LwTW1Kh,1
195,1,10,Colegio la Ensenanza,1,5,0,4+3=?,3.6298007969999997,-LcC9rgHb4ER9LwTW1Kh,1
196,1,10,Colegio la Ensenanza,1,5,1,5+10=?,3.0279388430000003,-LcC9rgHb4ER9LwTW1Kh,1
197,1,10,Colegio la Ensenanza,1,5,3,17+10=?,5.6042003629999995,-LcC9rgHb4ER9LwTW1Kh,0
198,1,10,Colegio la Ensenanza,1,5,1,7+10=?,3.27888298,-LcC9rgHb4ER9LwTW1Kh,1
199,1,10,Colegio la Ensenanza,1,5,2,6+11=?,6.808708191,-LcC9rgHb4ER9LwTW1Kh,1
200,1,9,Colegio la Ensenanza,1,5,0,4+3=?,5.353266716,-LcC9ugDAkclZB5AjqbU,1
201,1,9,Colegio la Ensenanza,1,5,0,3+1=?,3.931301117,-LcC9ugDAkclZB5AjqbU,1
202,1,9,Colegio la Ensenanza,1,5,4,46+37=?,8.431388855,-LcC9ugDAkclZB5AjqbU,0
203,1,9,Colegio la Ensenanza,1,5,4,42+35=?,13.58390617,-LcC9ugDAkclZB5AjqbU,1
204,1,9,Colegio la Ensenanza,1,5,4,61+39=?,5.955490112000001,-LcC9ugDAkclZB5AjqbU,1
205,1,9,Colegio la Ensenanza,1,5,3,40+10=?,2.910830498,-LcC9ugDAkclZB5AjqbU,1
206,1,9,Colegio la Ensenanza,1,5,1,1+10=?,2.358781815,-LcC9ugDAkclZB5AjqbU,1
207,1,9,Colegio la Ensenanza,1,5,0,6+4=?,5.303071976,-LcC9ugDAkclZB5AjqbU,1
208,1,9,Colegio la Ensenanza,1,5,4,17+25=?,44.46549606,-LcC9ugDAkclZB5AjqbU,1
209,1,9,Colegio la Ensenanza,1,5,4,25+25=?,12.50656033,-LcC9ugDAkclZB5AjqbU,0
210,1,9,Colegio la Ensenanza,1,5,0,1+3=?,9.053231239,-LcC9ugDAkclZB5AjqbU,1
211,1,9,Colegio la Ensenanza,1,5,3,33+10=?,7.153286457,-LcC9ugDAkclZB5AjqbU,1
212,1,9,Colegio la Ensenanza,1,5,2,7+17=?,15.89997292,-LcC9ugDAkclZB5AjqbU,1
213,1,9,Colegio la Ensenanza,1,5,2,8+21=?,18.87024498,-LcC9ugDAkclZB5AjqbU,1
214,1,9,Colegio la Ensenanza,1,5,0,4+2=?,6.607574463,-LcC9ugDAkclZB5AjqbU,1
215,1,9,Colegio la Ensenanza,1,5,2,6+11=?,5.135795593,-LcC9ugDAkclZB5AjqbU,1
216,1,9,Colegio la Ensenanza,1,5,1,3+10=?,2.9610328669999997,-LcC9ugDAkclZB5AjqbU,1
217,1,9,Colegio la Ensenanza,1,5,2,2+12=?,3.3457946780000003,-LcC9ugDAkclZB5AjqbU,1
218,1,9,Colegio la Ensenanza,1,5,2,3+30=?,3.57998085,-LcC9ugDAkclZB5AjqbU,1
219,1,9,Colegio la Ensenanza,1,5,1,0+10=?,4.433181763,-LcC9ugDAkclZB5AjqbU,1
220,1,9,Colegio la Ensenanza,1,5,1,7+10=?,2.442420959,-LcC9ugDAkclZB5AjqbU,1
221,1,9,Colegio la Ensenanza,1,5,3,17+10=?,9.619140625,-LcC9ugDAkclZB5AjqbU,1
222,1,9,Colegio la Ensenanza,1,5,1,5+10=?,2.308589935,-LcC9ugDAkclZB5AjqbU,1
223,1,9,Colegio la Ensenanza,1,5,3,13+10=?,10.80689621,-LcC9ugDAkclZB5AjqbU,1
224,1,9,Colegio la Ensenanza,1,5,3,22+10=?,7.0428810120000005,-LcC9ugDAkclZB5AjqbU,1
225,1,10,Colegio la Ensenanza,1,5,0,4+3=?,2.643174171,-LcC9wOQ-n9_rixV8tVy,1
226,1,10,Colegio la Ensenanza,1,5,0,4+2=?,3.981107712,-LcC9wOQ-n9_rixV8tVy,1
227,1,10,Colegio la Ensenanza,1,5,0,1+3=?,4.7706546780000005,-LcC9wOQ-n9_rixV8tVy,1
228,1,10,Colegio la Ensenanza,1,5,1,0+10=?,5.570724487000001,-LcC9wOQ-n9_rixV8tVy,1
229,1,10,Colegio la Ensenanza,1,5,0,6+4=?,9.318021774,-LcC9wOQ-n9_rixV8tVy,1
230,1,10,Colegio la Ensenanza,1,5,4,61+39=?,9.85332489,-LcC9wOQ-n9_rixV8tVy,0
231,1,10,Colegio la Ensenanza,1,5,4,46+37=?,9.133991241,-LcC9wOQ-n9_rixV8tVy,1
232,1,10,Colegio la Ensenanza,1,5,4,42+35=?,8.013175964,-LcC9wOQ-n9_rixV8tVy,1
233,1,10,Colegio la Ensenanza,1,5,4,25+25=?,5.503833771,-LcC9wOQ-n9_rixV8tVy,1
