,edad,escuela,genero,grado,loID,problema,tiempo,userID,isCorrect
2361,6,Hartford International School,0,1,2,3+30=?,22.840591430664066,-LaQqtHVA74cbs-x9NAL,1
2362,6,Hartford International School,0,1,0,6+4=?,21.89242172241211,-LaQrDNohHJwtoXekFEA,1
2363,6,Hartford International School,1,1,3,40+10=?,4.0372581481933585,-LaQqlUKISIAm1y110Tb,0
2364,6,Hartford International School,0,1,3,17+10=?,36.520301818847656,-LaQqi_oqWubCSa19bcK,1
2365,6,Hartford International School,0,1,1,1+10=?,3.676502227783203,-LaQrDNohHJwtoXekFEA,1
2366,6,Hartford International School,1,1,4,17+25=?,2.9694271087646484,-LaQqlUKISIAm1y110Tb,0
2367,6,Hartford International School,0,1,2,7+17=?,9.810718536376953,-LaQqTr3uVw6pLQ8KLVa,1
2368,6,Hartford International School,0,1,0,4+2=?,9.041654586791992,-LaQrOL1kpjYVsMnXvYN,0
2369,6,Hartford International School,0,1,1,3+10=?,2.6403846740722656,-LaQrDNohHJwtoXekFEA,1
2370,6,Hartford International School,1,1,0,6+4=?,29.049325942993164,-LaQrBxcZhABKmrwRjiR,1
2371,6,Hartford International School,1,1,3,13+10=?,39.51287460327149,-LaQqpvxNTmTDPDj7lTu,0
2372,6,Hartford International School,0,1,2,7+17=?,11.347094535827635,-LaQrHvFvBQraFNco54f,1
2373,6,Hartford International School,0,1,1,5+10=?,2.6741657257080083,-LaQrDNohHJwtoXekFEA,1
2374,6,Hartford International School,1,1,3,22+10=?,2.418777704238892,-LaQqpvxNTmTDPDj7lTu,0
2375,6,Hartford International School,1,1,4,25+25=?,5.772748947143555,-LaQqlUKISIAm1y110Tb,0
2376,6,Hartford International School,0,1,2,8+21=?,2.1725640296936035,-LaQrHvFvBQraFNco54f,1
2377,6,Hartford International School,1,1,3,17+10=?,1.2844886779785156,-LaQqpvxNTmTDPDj7lTu,0
2378,6,Hartford International School,0,1,1,7+10=?,2.8743934631347656,-LaQrDNohHJwtoXekFEA,1
2379,6,Hartford International School,0,1,3,33+10=?,9.292190551757812,-LaQqi_oqWubCSa19bcK,0
2380,6,Hartford International School,1,1,3,33+10=?,1.2844619750976562,-LaQqpvxNTmTDPDj7lTu,1
2381,6,Hartford International School,0,1,2,3+30=?,2.5071840286254883,-LaQrHvFvBQraFNco54f,1
2382,6,Hartford International School,0,1,0,4+3=?,9.358917236328123,-LaQrOL1kpjYVsMnXvYN,1
2383,6,Hartford International School,0,1,1,0+10=?,3.3257007598876966,-LaQrDNohHJwtoXekFEA,1
2384,6,Hartford International School,0,1,2,8+21=?,10.778804779052734,-LaQqTr3uVw6pLQ8KLVa,1
2385,6,Hartford International School,1,1,4,42+35=?,5.6720924377441415,-LaQqlUKISIAm1y110Tb,1
2386,6,Hartford International School,0,1,3,13+10=?,3.1084346771240234,-LaQrHvFvBQraFNco54f,1
2387,6,Hartford International School,1,1,3,40+10=?,5.556147575378418,-LaQqpvxNTmTDPDj7lTu,0
2388,6,Hartford International School,1,1,4,46+37=?,2.869579315185547,-LaQqlUKISIAm1y110Tb,0
2389,6,Hartford International School,0,1,3,13+10=?,21.45355796813965,-LaQqtHVA74cbs-x9NAL,1
2390,6,Hartford International School,0,1,2,2+12=?,4.729682922363281,-LaQrDNohHJwtoXekFEA,1
2391,6,Hartford International School,1,1,4,17+25=?,1.7181167602539062,-LaQqpvxNTmTDPDj7lTu,0
2392,7,Hartford International School,0,1,2,6+11=?,56.07197952270508,-LaQq_SYXzuaRsJorASF,1
2393,6,Hartford International School,1,1,1,1+10=?,16.19791030883789,-LaQrBxcZhABKmrwRjiR,1
2394,6,Hartford International School,1,1,4,61+39=?,4.270454406738281,-LaQqlUKISIAm1y110Tb,0
2395,6,Hartford International School,0,1,3,22+10=?,7.10284423828125,-LaQrHvFvBQraFNco54f,0
2396,6,Hartford International School,0,1,0,3+1=?,10.478878021240234,-LaQrOL1kpjYVsMnXvYN,0
2397,7,Hartford International School,0,1,2,7+17=?,4.529645919799805,-LaQq_SYXzuaRsJorASF,0
2398,6,Hartford International School,0,1,3,17+10=?,2.4563655853271484,-LaQrHvFvBQraFNco54f,0
2399,6,Hartford International School,0,1,3,33+10=?,3.977550506591797,-LaQrHvFvBQraFNco54f,0
2400,6,Hartford International School,0,1,3,40+10=?,19.319019317626953,-LaQqi_oqWubCSa19bcK,1
2401,7,Hartford International School,0,1,2,8+21=?,7.003406524658202,-LaQq_SYXzuaRsJorASF,1
2402,6,Hartford International School,0,1,3,40+10=?,2.924762725830078,-LaQrHvFvBQraFNco54f,0
2403,6,Hartford International School,0,1,4,17+25=?,45.0290641784668,-LaQqX3h8CzWJ2oJ5GV3,0
2404,6,Hartford International School,0,1,4,17+25=?,42.32387161254883,-LaQqSGYsQu-VSxEogHr,0
2405,6,Hartford International School,0,1,4,17+25=?,5.281196594238281,-LaQrHvFvBQraFNco54f,0
2406,6,Hartford International School,0,1,3,22+10=?,18.67336845397949,-LaQqtHVA74cbs-x9NAL,0
2407,6,Hartford International School,1,1,1,3+10=?,16.284957885742188,-LaQrBxcZhABKmrwRjiR,1
2408,6,Hartford International School,0,1,4,25+25=?,2.5570526123046875,-LaQrHvFvBQraFNco54f,0
2409,6,Hartford International School,0,1,4,17+25=?,11.18321704864502,-LaQqi_oqWubCSa19bcK,0
2410,6,Hartford International School,0,1,4,42+35=?,3.0417556762695312,-LaQrHvFvBQraFNco54f,0
2411,6,Hartford International School,0,1,4,46+37=?,6.233245849609375,-LaQrHvFvBQraFNco54f,0
2412,6,Hartford International School,0,1,4,25+25=?,8.490433692932129,-LaQqi_oqWubCSa19bcK,0
2413,6,Hartford International School,0,1,4,61+39=?,2.791454315185547,-LaQrHvFvBQraFNco54f,1
2414,6,Hartford International School,0,1,3,17+10=?,15.088146209716795,-LaQqtHVA74cbs-x9NAL,1
2415,6,Hartford International School,0,1,4,25+25=?,15.284482955932615,-LaQqSGYsQu-VSxEogHr,0
2416,6,Hartford International School,0,1,2,6+11=?,34.49734115600586,-LaQrDNohHJwtoXekFEA,1
2417,6,Hartford International School,0,1,4,42+35=?,3.6766510009765625,-LaQqi_oqWubCSa19bcK,0
2418,6,Hartford International School,0,1,4,42+35=?,4.598625183105469,-LaQqSGYsQu-VSxEogHr,0
2419,6,Hartford International School,0,1,2,7+17=?,4.228075981140137,-LaQrDNohHJwtoXekFEA,0
2420,6,Hartford International School,0,1,4,46+37=?,7.2861671447753915,-LaQqi_oqWubCSa19bcK,0
2421,6,Hartford International School,1,1,1,5+10=?,24.002580642700195,-LaQrBxcZhABKmrwRjiR,1
2422,6,Hartford International School,1,1,4,25+25=?,44.6118278503418,-LaQqpvxNTmTDPDj7lTu,0
2423,6,Hartford International School,1,1,4,42+35=?,2.1521759033203125,-LaQqpvxNTmTDPDj7lTu,0
2424,6,Hartford International School,0,1,4,61+39=?,5.715808868408202,-LaQqi_oqWubCSa19bcK,1
2425,6,Hartford International School,1,1,4,46+37=?,2.041646242141724,-LaQqpvxNTmTDPDj7lTu,1
2426,6,Hartford International School,0,1,4,46+37=?,11.304630279541016,-LaQqSGYsQu-VSxEogHr,0
2427,7,Hartford International School,0,1,2,3+30=?,38.27120590209961,-LaQq_SYXzuaRsJorASF,1
2428,6,Hartford International School,1,1,4,61+39=?,4.73828125,-LaQqpvxNTmTDPDj7lTu,1
2429,6,Hartford International School,0,1,0,6+4=?,49.41736602783203,-LaQrOL1kpjYVsMnXvYN,0
2430,6,Hartford International School,0,1,2,8+21=?,17.915477752685547,-LaQrDNohHJwtoXekFEA,0
2431,6,Hartford International School,0,1,4,61+39=?,7.909931182861327,-LaQqSGYsQu-VSxEogHr,0
2432,6,Hartford International School,0,1,2,3+30=?,2.28948974609375,-LaQrDNohHJwtoXekFEA,1
2433,6,Hartford International School,0,1,4,25+25=?,44.37261962890625,-LaQqX3h8CzWJ2oJ5GV3,0
2434,6,Hartford International School,0,1,3,13+10=?,4.161392211914063,-LaQrDNohHJwtoXekFEA,1
2435,6,Hartford International School,0,1,2,3+30=?,68.67398071289061,-LaQqTr3uVw6pLQ8KLVa,0
2436,6,Hartford International School,0,1,3,22+10=?,5.04754638671875,-LaQrDNohHJwtoXekFEA,1
2437,6,Hartford International School,0,1,3,13+10=?,5.197986602783203,-LaQqTr3uVw6pLQ8KLVa,0
2438,6,Hartford International School,1,1,1,7+10=?,26.866840362548828,-LaQrBxcZhABKmrwRjiR,1
2439,6,Hartford International School,0,1,3,17+10=?,4.495903015136719,-LaQrDNohHJwtoXekFEA,1
2440,6,Hartford International School,0,1,3,33+10=?,40.12701416015625,-LaQqtHVA74cbs-x9NAL,0
2441,7,Hartford International School,0,1,3,13+10=?,22.49811172485352,-LaQq_SYXzuaRsJorASF,0
2442,6,Hartford International School,0,1,3,22+10=?,8.509262084960938,-LaQqTr3uVw6pLQ8KLVa,0
2443,6,Hartford International School,0,1,4,42+35=?,17.78463363647461,-LaQqX3h8CzWJ2oJ5GV3,1
2444,6,Hartford International School,0,1,1,1+10=?,25.672719955444336,-LaQrOL1kpjYVsMnXvYN,0
2445,6,Hartford International School,1,1,1,0+10=?,12.42839241027832,-LaQrBxcZhABKmrwRjiR,1
2446,6,Hartford International School,0,1,3,33+10=?,12.717609405517578,-LaQrDNohHJwtoXekFEA,1
2447,6,Hartford International School,0,1,3,40+10=?,3.127930164337158,-LaQrDNohHJwtoXekFEA,1
2448,6,Hartford International School,0,1,4,17+25=?,2.556711196899414,-LaQrDNohHJwtoXekFEA,0
2449,6,Hartford International School,0,1,3,40+10=?,20.422775268554688,-LaQqtHVA74cbs-x9NAL,0
2450,6,Hartford International School,0,1,1,3+10=?,13.58757209777832,-LaQrOL1kpjYVsMnXvYN,0
2451,6,Hartford International School,0,1,4,25+25=?,4.897106170654297,-LaQrDNohHJwtoXekFEA,0
2452,6,Hartford International School,0,1,0,4+2=?,147.84207153320312,-LaQqps5pYQoiJxFXGCf,0
2453,6,Hartford International School,0,1,4,42+35=?,2.9578218460083012,-LaQrDNohHJwtoXekFEA,0
2454,6,Hartford International School,0,1,4,46+37=?,21.806354522705078,-LaQqX3h8CzWJ2oJ5GV3,1
2455,6,Hartford International School,0,1,3,17+10=?,23.14590072631836,-LaQqTr3uVw6pLQ8KLVa,0
2456,6,Hartford International School,0,1,4,46+37=?,2.958293914794922,-LaQrDNohHJwtoXekFEA,0
2457,6,Hartford International School,0,1,1,5+10=?,7.804092407226562,-LaQrOL1kpjYVsMnXvYN,1
2458,6,Hartford International School,0,1,4,17+25=?,8.952323913574219,-LaQqtHVA74cbs-x9NAL,1
2459,6,Hartford International School,0,1,1,7+10=?,3.526283264160156,-LaQrOL1kpjYVsMnXvYN,1
2460,6,Hartford International School,0,1,4,61+39=?,4.863349914550781,-LaQrDNohHJwtoXekFEA,0
2461,7,Hartford International School,0,1,3,22+10=?,35.87994384765625,-LaQq_SYXzuaRsJorASF,0
2462,6,Hartford International School,0,1,4,25+25=?,7.403347015380857,-LaQqtHVA74cbs-x9NAL,1
2463,6,Hartford International School,1,1,2,2+12=?,29.289295196533203,-LaQrBxcZhABKmrwRjiR,0
2464,6,Hartford International School,0,1,1,0+10=?,6.517295837402344,-LaQrOL1kpjYVsMnXvYN,0
2465,6,Hartford International School,0,1,2,2+12=?,3.1256866455078125,-LaQrOL1kpjYVsMnXvYN,1
2466,6,Hartford International School,0,1,2,6+11=?,1.654560089111328,-LaQrOL1kpjYVsMnXvYN,0
2467,6,Hartford International School,0,1,2,7+17=?,1.8551559448242188,-LaQrOL1kpjYVsMnXvYN,0
2468,7,Hartford International School,0,1,3,17+10=?,9.847761154174805,-LaQq_SYXzuaRsJorASF,0
2469,6,Hartford International School,0,1,2,8+21=?,2.69094467163086,-LaQrOL1kpjYVsMnXvYN,0
2470,6,Hartford International School,0,1,0,4+3=?,25.52243804931641,-LaQqps5pYQoiJxFXGCf,1
2471,6,Hartford International School,0,1,2,3+30=?,2.4233970642089844,-LaQrOL1kpjYVsMnXvYN,1
2472,6,Hartford International School,0,1,3,13+10=?,3.8098373413085938,-LaQrOL1kpjYVsMnXvYN,0
2473,7,Hartford International School,0,1,3,33+10=?,8.507518768310549,-LaQq_SYXzuaRsJorASF,0
2474,6,Hartford International School,0,1,3,33+10=?,26.656414031982425,-LaQqTr3uVw6pLQ8KLVa,0
2475,6,Hartford International School,0,1,0,3+1=?,5.5822792053222665,-LaQqps5pYQoiJxFXGCf,1
2476,6,Hartford International School,0,1,3,22+10=?,2.005481719970703,-LaQrOL1kpjYVsMnXvYN,1
2477,6,Hartford International School,1,1,2,6+11=?,20.35205841064453,-LaQrBxcZhABKmrwRjiR,0
2478,6,Hartford International School,0,1,4,42+35=?,23.15443420410156,-LaQqtHVA74cbs-x9NAL,0
2479,6,Hartford International School,0,1,3,17+10=?,4.1646809577941895,-LaQrOL1kpjYVsMnXvYN,0
2480,6,Hartford International School,0,1,3,40+10=?,12.285876274108887,-LaQqTr3uVw6pLQ8KLVa,0
2481,6,Hartford International School,0,1,3,33+10=?,7.387068748474121,-LaQrOL1kpjYVsMnXvYN,1
2482,6,Hartford International School,0,1,3,40+10=?,4.712550163269043,-LaQrOL1kpjYVsMnXvYN,0
2483,7,Hartford International School,0,1,3,40+10=?,19.40544891357422,-LaQq_SYXzuaRsJorASF,0
2484,6,Hartford International School,0,1,4,17+25=?,3.1586589813232417,-LaQrOL1kpjYVsMnXvYN,0
2485,6,Hartford International School,1,1,2,6+11=?,221.51632690429688,-LaQqePa7xPeXBUv4lMv,1
2486,6,Hartford International School,0,1,4,25+25=?,2.5408763885498047,-LaQrOL1kpjYVsMnXvYN,0
2487,7,Hartford International School,0,1,4,17+25=?,5.181427001953125,-LaQq_SYXzuaRsJorASF,0
2488,6,Hartford International School,1,1,2,7+17=?,2.4569625854492188,-LaQqePa7xPeXBUv4lMv,0
2489,6,Hartford International School,0,1,4,42+35=?,1.888126373291016,-LaQrOL1kpjYVsMnXvYN,1
2490,6,Hartford International School,1,1,2,8+21=?,1.9050827026367188,-LaQqePa7xPeXBUv4lMv,0
2491,6,Hartford International School,0,1,4,46+37=?,2.573568344116211,-LaQrOL1kpjYVsMnXvYN,0
2492,7,Hartford International School,0,1,4,25+25=?,4.9147682189941415,-LaQq_SYXzuaRsJorASF,1
2493,6,Hartford International School,0,1,4,61+39=?,1.905216217041016,-LaQrOL1kpjYVsMnXvYN,1
2494,6,Hartford International School,0,1,0,6+4=?,30.850791931152344,-LaQqps5pYQoiJxFXGCf,1
2495,6,Hartford International School,1,1,2,3+30=?,5.146934509277344,-LaQqePa7xPeXBUv4lMv,0
2496,7,Hartford International School,0,1,4,42+35=?,3.903308391571045,-LaQq_SYXzuaRsJorASF,1
2497,7,Hartford International School,0,1,4,46+37=?,11.282708168029785,-LaQq_SYXzuaRsJorASF,1
2498,6,Hartford International School,0,1,4,17+25=?,35.54832458496094,-LaQqTr3uVw6pLQ8KLVa,0
2499,6,Hartford International School,0,1,4,25+25=?,3.2594451904296875,-LaQqTr3uVw6pLQ8KLVa,0
2500,6,Hartford International School,1,1,3,13+10=?,21.56273651123047,-LaQqePa7xPeXBUv4lMv,0
2501,7,Hartford International School,0,1,4,61+39=?,10.463106155395508,-LaQq_SYXzuaRsJorASF,1
2502,6,Hartford International School,0,1,4,42+35=?,6.250034332275393,-LaQqTr3uVw6pLQ8KLVa,1
2503,6,Hartford International School,0,1,1,1+10=?,26.97684097290039,-LaQqps5pYQoiJxFXGCf,0
2504,6,Hartford International School,0,1,4,46+37=?,3.9442367553710938,-LaQqTr3uVw6pLQ8KLVa,1
2505,6,Hartford International School,0,1,4,46+37=?,58.56611251831055,-LaQqtHVA74cbs-x9NAL,0
2506,6,Hartford International School,0,1,4,61+39=?,4.363718032836913,-LaQqTr3uVw6pLQ8KLVa,1
2507,6,Hartford International School,0,1,4,61+39=?,1.9173526763916016,-LaQqtHVA74cbs-x9NAL,1
2508,6,Hartford International School,0,1,4,61+39=?,93.34557342529295,-LaQqX3h8CzWJ2oJ5GV3,0
2509,6,Hartford International School,1,1,3,22+10=?,17.464107513427734,-LaQqePa7xPeXBUv4lMv,0
2510,6,Hartford International School,1,1,3,17+10=?,6.1838340759277335,-LaQqePa7xPeXBUv4lMv,0
2511,6,Hartford International School,1,1,3,33+10=?,3.376148223876953,-LaQqePa7xPeXBUv4lMv,1
2512,6,Hartford International School,0,1,1,3+10=?,22.043251037597656,-LaQqps5pYQoiJxFXGCf,1
2513,6,Hartford International School,1,1,2,7+17=?,83.57589721679688,-LaQrBxcZhABKmrwRjiR,0
2514,6,Hartford International School,1,1,3,40+10=?,8.288753509521483,-LaQqePa7xPeXBUv4lMv,0
2515,6,Hartford International School,1,1,4,17+25=?,8.390129089355469,-LaQqePa7xPeXBUv4lMv,0
2516,6,Hartford International School,1,1,4,25+25=?,15.092970848083494,-LaQqePa7xPeXBUv4lMv,1
2517,6,Hartford International School,1,1,4,42+35=?,3.1756386756896973,-LaQqePa7xPeXBUv4lMv,1
2518,6,Hartford International School,0,1,1,5+10=?,35.29967498779297,-LaQqps5pYQoiJxFXGCf,0
2519,6,Hartford International School,1,1,4,46+37=?,2.0216727256774902,-LaQqePa7xPeXBUv4lMv,0
2520,6,Hartford International School,1,1,4,61+39=?,10.127815246582033,-LaQqePa7xPeXBUv4lMv,0
2521,6,Hartford International School,1,1,2,8+21=?,43.43049621582031,-LaQrBxcZhABKmrwRjiR,0
2522,6,Hartford International School,1,1,2,3+30=?,37.87051773071289,-LaQrBxcZhABKmrwRjiR,0
2523,6,Hartford International School,1,1,3,13+10=?,11.522216796875,-LaQrBxcZhABKmrwRjiR,0
2524,6,Hartford International School,0,1,1,7+10=?,77.94879150390625,-LaQqps5pYQoiJxFXGCf,1
2525,6,Hartford International School,0,1,1,0+10=?,10.428009033203123,-LaQqps5pYQoiJxFXGCf,1
2526,6,Hartford International School,1,1,3,22+10=?,64.29086303710939,-LaQrBxcZhABKmrwRjiR,1
2527,6,Hartford International School,0,1,2,2+12=?,77.9686508178711,-LaQqps5pYQoiJxFXGCf,1
2528,6,Hartford International School,1,1,3,17+10=?,46.09299850463867,-LaQrBxcZhABKmrwRjiR,1
2529,6,Hartford International School,1,1,3,33+10=?,15.49843978881836,-LaQrBxcZhABKmrwRjiR,1
2530,6,Hartford International School,0,1,2,6+11=?,24.56743812561035,-LaQqps5pYQoiJxFXGCf,0
2531,6,Hartford International School,1,1,3,40+10=?,8.33116340637207,-LaQrBxcZhABKmrwRjiR,1
2532,6,Hartford International School,1,1,4,17+25=?,15.078742980957033,-LaQrBxcZhABKmrwRjiR,0
2533,6,Hartford International School,1,1,4,25+25=?,12.558820724487305,-LaQrBxcZhABKmrwRjiR,1
2534,6,Hartford International School,0,1,2,7+17=?,86.65643310546875,-LaQqps5pYQoiJxFXGCf,0
2535,6,Hartford International School,1,1,4,42+35=?,73.35154724121094,-LaQrBxcZhABKmrwRjiR,0
2536,6,Hartford International School,1,1,4,46+37=?,14.150653839111328,-LaQrBxcZhABKmrwRjiR,1
2537,6,Hartford International School,1,1,4,61+39=?,4.0651330947875985,-LaQrBxcZhABKmrwRjiR,1
2538,6,Hartford International School,0,1,2,8+21=?,82.36309051513672,-LaQqps5pYQoiJxFXGCf,0
2539,6,Hartford International School,0,1,2,3+30=?,15.17510223388672,-LaQqps5pYQoiJxFXGCf,0
2540,6,Hartford International School,0,1,3,13+10=?,29.43313789367676,-LaQqps5pYQoiJxFXGCf,0
2541,6,Hartford International School,0,1,3,22+10=?,12.049603462219238,-LaQqps5pYQoiJxFXGCf,1
2542,6,Hartford International School,0,1,3,17+10=?,10.345232009887695,-LaQqps5pYQoiJxFXGCf,1
2543,6,Hartford International School,0,1,3,33+10=?,7.419654846191406,-LaQqps5pYQoiJxFXGCf,0
2544,6,Hartford International School,0,1,3,40+10=?,7.453670501708982,-LaQqps5pYQoiJxFXGCf,0
2545,6,Hartford International School,0,1,4,17+25=?,12.602031707763672,-LaQqps5pYQoiJxFXGCf,0
2546,6,Hartford International School,0,1,4,25+25=?,5.748504638671875,-LaQqps5pYQoiJxFXGCf,0
2547,6,Hartford International School,0,1,4,42+35=?,11.784852981567385,-LaQqps5pYQoiJxFXGCf,0
2548,6,Hartford International School,0,1,4,46+37=?,7.8378639221191415,-LaQqps5pYQoiJxFXGCf,0
2549,6,Hartford International School,0,1,4,61+39=?,4.529176712036133,-LaQqps5pYQoiJxFXGCf,1
2550,6,Hartford International School,1,1,0,1+3=?,5.568723678588867,-LaQuO6Z5Ry4gA63kEJR,1
2551,6,Hartford International School,1,1,0,1+3=?,12.687614440917967,-LaQuMUDFYW_dma34Oqo,1
2552,6,Hartford International School,1,1,0,4+2=?,11.265640258789062,-LaQuO6Z5Ry4gA63kEJR,1
2553,6,Hartford International School,1,1,0,4+2=?,11.064109802246094,-LaQuMUDFYW_dma34Oqo,1
2554,6,Hartford International School,1,1,0,4+3=?,6.685853958129883,-LaQuO6Z5Ry4gA63kEJR,0
2555,6,Hartford International School,1,1,0,4+3=?,10.545269012451172,-LaQuMUDFYW_dma34Oqo,1
2556,6,Hartford International School,1,1,0,3+1=?,4.6297454833984375,-LaQuO6Z5Ry4gA63kEJR,1
2557,6,Hartford International School,1,1,0,1+3=?,13.812297821044922,-LaQuS4KY9Mwy5ulGedA,1
2558,6,Hartford International School,1,1,0,3+1=?,7.086181640625,-LaQuMUDFYW_dma34Oqo,1
2559,5,Hartford International School,0,1,0,1+3=?,26.375524520874023,-LaQuQIA6BQOROIyTk2a,1
2560,6,Hartford International School,0,1,0,1+3=?,19.707170486450195,-LaQuSMZz86okdN-KAhf,1
2561,5,Hartford International School,0,1,0,4+2=?,6.082990646362305,-LaQuQIA6BQOROIyTk2a,0
2562,6,Hartford International School,1,1,0,4+2=?,15.110584259033205,-LaQuS4KY9Mwy5ulGedA,1
2563,6,Hartford International School,0,1,0,4+2=?,11.397115707397461,-LaQuSMZz86okdN-KAhf,1
2564,6,Hartford International School,1,1,0,6+4=?,16.394336700439453,-LaQuMUDFYW_dma34Oqo,1
2565,6,Hartford International School,0,1,0,4+3=?,6.284080505371094,-LaQuSMZz86okdN-KAhf,1
2566,6,Hartford International School,1,1,1,1+10=?,4.094309329986571,-LaQuMUDFYW_dma34Oqo,1
2567,6,Hartford International School,1,1,1,3+10=?,3.7604351043701167,-LaQuMUDFYW_dma34Oqo,1
2568,6,Hartford International School,1,1,0,4+3=?,15.526397705078125,-LaQuS4KY9Mwy5ulGedA,1
2569,6,Hartford International School,1,1,0,6+4=?,32.702430725097656,-LaQuO6Z5Ry4gA63kEJR,1
2570,5,Hartford International School,0,1,0,4+3=?,21.6755485534668,-LaQuQIA6BQOROIyTk2a,1
2571,6,Hartford International School,0,1,0,3+1=?,8.523349761962889,-LaQuSMZz86okdN-KAhf,1
2572,6,Hartford International School,1,1,1,5+10=?,4.629528045654297,-LaQuMUDFYW_dma34Oqo,1
2573,6,Hartford International School,1,1,1,7+10=?,3.7935733795166016,-LaQuMUDFYW_dma34Oqo,1
2574,6,Hartford International School,1,1,0,3+1=?,10.990367889404297,-LaQuS4KY9Mwy5ulGedA,1
2575,6,Hartford International School,0,1,0,6+4=?,10.829421997070312,-LaQuSMZz86okdN-KAhf,1
2576,5,Hartford International School,0,1,0,3+1=?,12.417447090148926,-LaQuQIA6BQOROIyTk2a,1
2577,6,Hartford International School,1,1,1,0+10=?,9.041406631469727,-LaQuMUDFYW_dma34Oqo,1
2578,6,Hartford International School,1,1,1,1+10=?,19.673337936401367,-LaQuO6Z5Ry4gA63kEJR,1
2579,6,Hartford International School,1,1,0,1+3=?,11.20058822631836,-LaQufor3B3g2R-WdtoE,1
2580,6,Hartford International School,0,1,1,1+10=?,15.00754165649414,-LaQuSMZz86okdN-KAhf,0
2581,6,Hartford International School,1,1,1,3+10=?,8.674654006958008,-LaQuO6Z5Ry4gA63kEJR,1
2582,6,Hartford International School,1,1,1,5+10=?,3.0084190368652344,-LaQuO6Z5Ry4gA63kEJR,1
2583,6,Hartford International School,0,1,1,3+10=?,4.479442596435547,-LaQuSMZz86okdN-KAhf,0
2584,6,Hartford International School,1,1,1,7+10=?,3.0257301330566406,-LaQuO6Z5Ry4gA63kEJR,1
2585,6,Hartford International School,0,1,1,5+10=?,4.1112823486328125,-LaQuSMZz86okdN-KAhf,0
2586,6,Hartford International School,1,1,2,2+12=?,21.37467193603516,-LaQuMUDFYW_dma34Oqo,1
2587,6,Hartford International School,1,1,1,0+10=?,2.69143295288086,-LaQuO6Z5Ry4gA63kEJR,1
2588,6,Hartford International School,1,1,2,2+12=?,4.445606231689453,-LaQuO6Z5Ry4gA63kEJR,1
2589,6,Hartford International School,1,1,2,6+11=?,9.860393524169922,-LaQuMUDFYW_dma34Oqo,1
2590,6,Hartford International School,1,1,0,4+2=?,21.458717346191406,-LaQufor3B3g2R-WdtoE,1
2591,6,Hartford International School,1,1,2,7+17=?,5.013256072998047,-LaQuMUDFYW_dma34Oqo,0
2592,6,Hartford International School,1,1,0,6+4=?,44.85561752319336,-LaQuS4KY9Mwy5ulGedA,1
2593,6,Hartford International School,0,1,1,7+10=?,19.436466217041016,-LaQuSMZz86okdN-KAhf,0
2594,6,Hartford International School,1,1,2,8+21=?,8.927467346191406,-LaQuMUDFYW_dma34Oqo,0
2595,5,Hartford International School,0,1,0,1+3=?,122.46926879882812,-LaQuOkBPwDo01GnNaxP,1
2596,6,Hartford International School,1,1,2,6+11=?,25.567495346069336,-LaQuO6Z5Ry4gA63kEJR,0
2597,6,Hartford International School,0,1,1,0+10=?,13.068958282470705,-LaQuSMZz86okdN-KAhf,1
2598,6,Hartford International School,1,1,2,3+30=?,9.609704971313477,-LaQuMUDFYW_dma34Oqo,0
2599,6,Hartford International School,1,1,0,4+3=?,22.81214141845703,-LaQufor3B3g2R-WdtoE,0
2600,6,Hartford International School,0,1,0,1+3=?,34.33019256591797,-LaQul2UHbF-scqpCsq1,1
2601,6,Hartford International School,1,1,3,13+10=?,7.136037826538086,-LaQuMUDFYW_dma34Oqo,1
2602,6,Hartford International School,0,1,2,2+12=?,8.425713539123535,-LaQuSMZz86okdN-KAhf,0
2603,6,Hartford International School,1,1,0,3+1=?,8.254989624023438,-LaQufor3B3g2R-WdtoE,1
2604,6,Hartford International School,0,1,0,4+2=?,10.361698150634766,-LaQul2UHbF-scqpCsq1,1
2605,6,Hartford International School,1,1,3,22+10=?,5.147481918334961,-LaQuMUDFYW_dma34Oqo,0
2606,5,Hartford International School,0,1,0,4+2=?,19.3360595703125,-LaQuOkBPwDo01GnNaxP,1
2607,6,Hartford International School,1,1,1,1+10=?,29.177898406982425,-LaQuS4KY9Mwy5ulGedA,1
2608,6,Hartford International School,1,1,3,17+10=?,5.5652732849121085,-LaQuMUDFYW_dma34Oqo,0
2609,6,Hartford International School,0,1,0,1+3=?,8.728608131408691,-LaQuvZevE1lZBYpL9q2,1
2610,6,Hartford International School,1,1,2,7+17=?,22.84955596923828,-LaQuO6Z5Ry4gA63kEJR,1
2611,6,Hartford International School,0,1,0,4+3=?,9.62591552734375,-LaQul2UHbF-scqpCsq1,1
2612,6,Hartford International School,0,1,2,6+11=?,15.04100227355957,-LaQuSMZz86okdN-KAhf,0
2613,6,Hartford International School,1,1,3,33+10=?,6.049644470214844,-LaQuMUDFYW_dma34Oqo,0
2614,6,Hartford International School,0,1,2,7+17=?,4.144941329956056,-LaQuSMZz86okdN-KAhf,0
2615,6,Hartford International School,0,1,0,4+2=?,9.041888236999512,-LaQuvZevE1lZBYpL9q2,0
2616,5,Hartford International School,0,1,0,4+3=?,13.780071258544922,-LaQuOkBPwDo01GnNaxP,1
2617,6,Hartford International School,1,1,3,40+10=?,4.5460968017578125,-LaQuMUDFYW_dma34Oqo,0
