,answerChangedCount,edad,escuela,genero,grado,loID,problema,tiempo,userID,isCorrect
200,1,8,I.E.D. Marie Poussepin,1,3,0,1+3=?,4.39947605133057,-Ldkgxm-eNXdsnr_G2jP,1
201,1,8,I.E.D. Marie Poussepin,1,3,0,4+2=?,3.59149074554443,-Ldkgxm-eNXdsnr_G2jP,1
202,1,8,I.E.D. Marie Poussepin,1,3,0,4+3=?,2.39986896514893,-Ldkgxm-eNXdsnr_G2jP,1
203,1,8,I.E.D. Marie Poussepin,1,3,0,3+1=?,2.24884605407715,-Ldkgxm-eNXdsnr_G2jP,1
204,1,8,I.E.D. Marie Poussepin,1,3,0,6+4=?,3.0880069732666,-Ldkgxm-eNXdsnr_G2jP,1
205,1,8,I.E.D. Marie Poussepin,1,3,1,1+10=?,2.26563167572021,-Ldkgxm-eNXdsnr_G2jP,1
206,1,8,I.E.D. Marie Poussepin,1,3,1,3+10=?,2.39989471435547,-Ldkgxm-eNXdsnr_G2jP,1
207,1,8,I.E.D. Marie Poussepin,1,3,1,5+10=?,2.19849395751953,-Ldkgxm-eNXdsnr_G2jP,1
208,1,8,I.E.D. Marie Poussepin,1,3,1,7+10=?,2.66842651367188,-Ldkgxm-eNXdsnr_G2jP,1
209,1,8,I.E.D. Marie Poussepin,1,3,1,0+10=?,2.51740264892578,-Ldkgxm-eNXdsnr_G2jP,1
210,1,8,I.E.D. Marie Poussepin,1,3,2,2+12=?,3.74250221252441,-Ldkgxm-eNXdsnr_G2jP,1
211,1,8,I.E.D. Marie Poussepin,1,3,2,6+11=?,3.12156105041504,-Ldkgxm-eNXdsnr_G2jP,0
212,1,8,I.E.D. Marie Poussepin,1,3,2,7+17=?,8.44159698486328,-Ldkgxm-eNXdsnr_G2jP,1
213,1,8,I.E.D. Marie Poussepin,1,3,2,8+21=?,3.97746276855469,-Ldkgxm-eNXdsnr_G2jP,1
214,1,8,I.E.D. Marie Poussepin,1,3,2,3+30=?,3.07119369506836,-Ldkgxm-eNXdsnr_G2jP,1
215,1,8,I.E.D. Marie Poussepin,1,3,3,13+10=?,8.5926628112793,-Ldkgxm-eNXdsnr_G2jP,1
216,1,8,I.E.D. Marie Poussepin,1,3,3,22+10=?,4.74942398071289,-Ldkgxm-eNXdsnr_G2jP,1
